year,geo_renta,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta,geo_distribucion_ingresos,pct_otras_prestaciones,pct_otros_ingresos,pct_pensiones,pct_prestaciones_desempleo,pct_sueldos_salarios,geo_ocupacion,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales,geo_actividad,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion,perfil_renta
2021,20220101_38006_D01_S032,38006_D01_S032,Arona,1,32,21342.0,8957.0,12261.0,10850.0,1.1300460829493089,2022,20220101_38006_D01_S032,4.4,11.3,19.5,13.4,51.4,20210101_38006_D01_S032,175.0,31.0,107.0,452.0,765.0,734.0,23.841961852861036,14.577656675749319,20210101_38006_D01_S032,9.0,52.0,25.0,0.0,679.0,765.0,88.75816993464052,10.065359477124183,baja
2021,20220101_38006_D01_S033,38006_D01_S033,Arona,1,33,29435.0,13332.0,16873.0,12950.0,1.302934362934363,2022,20220101_38006_D01_S033,1.4,20.6,13.5,9.0,55.6,20210101_38006_D01_S033,255.0,34.0,58.0,506.0,853.0,819.0,31.135531135531135,7.0818070818070815,20210101_38006_D01_S033,5.0,55.0,19.0,0.0,774.0,853.0,90.73856975381008,8.675263774912075,media-baja
2021,20220101_38006_D01_S034,38006_D01_S034,Arona,1,34,27040.0,10058.0,13993.0,12250.0,1.1422857142857143,2022,20220101_38006_D01_S034,4.4,21.1,13.5,10.8,50.1,20210101_38006_D01_S034,88.0,22.0,91.0,274.0,475.0,453.0,19.426048565121413,20.08830022075055,20210101_38006_D01_S034,42.0,34.0,19.0,1.0,379.0,474.0,79.957805907173,11.181434599156118,baja
2021,20220101_38007_D01_S001,38007_D01_S001,Barlovento,1,1,29407.0,11149.0,15054.0,13650.0,1.1028571428571428,2022,20220101_38007_D01_S001,3.7,18.7,23.3,4.6,49.8,20210101_38007_D01_S001,109.0,28.0,89.0,291.0,517.0,489.0,22.29038854805726,18.20040899795501,20210101_38007_D01_S001,59.0,42.0,21.0,4.0,391.0,513.0,76.21832358674465,12.280701754385966,baja
2021,20220101_38007_D01_S002,38007_D01_S002,Barlovento,1,2,29737.0,11263.0,15139.0,12950.0,1.169034749034749,2022,20220101_38007_D01_S002,3.8,22.6,25.9,3.3,44.5,20210101_38007_D01_S002,40.0,10.0,43.0,122.0,215.0,205.0,19.51219512195122,20.975609756097562,20210101_38007_D01_S002,27.0,29.0,21.0,1.0,137.0,214.0,64.01869158878505,23.364485981308412,baja
2021,20220101_38008_D01_S001,38008_D01_S001,Breña Alta,1,1,35337.0,12957.0,16830.0,14350.0,1.172822299651568,2022,20220101_38008_D01_S001,3.8,15.0,17.0,4.1,60.2,20210101_38008_D01_S001,133.0,14.0,77.0,285.0,509.0,495.0,26.86868686868687,15.555555555555555,20210101_38008_D01_S001,17.0,33.0,19.0,0.0,440.0,509.0,86.44400785854617,10.216110019646365,media-baja
2021,20220101_38008_D01_S002,38008_D01_S002,Breña Alta,1,2,38309.0,14575.0,18653.0,15750.0,1.1843174603174602,2022,20220101_38008_D01_S002,3.0,13.7,19.8,3.9,59.5,20210101_38008_D01_S002,270.0,26.0,96.0,445.0,837.0,811.0,33.292231812577064,11.837237977805179,20210101_38008_D01_S002,23.0,85.0,40.0,3.0,686.0,834.0,82.25419664268586,14.988009592326138,media-baja
2021,20220101_38008_D01_S003,38008_D01_S003,Breña Alta,1,3,42878.0,15744.0,19692.0,17150.0,1.1482215743440234,2022,20220101_38008_D01_S003,2.7,11.8,16.5,3.0,66.0,20210101_38008_D01_S003,325.0,30.0,108.0,483.0,946.0,916.0,35.480349344978166,11.790393013100436,20210101_38008_D01_S003,24.0,68.0,41.0,3.0,810.0,943.0,85.89607635206787,11.558854718981973,media-baja
2021,20220101_38008_D01_S004,38008_D01_S004,Breña Alta,1,4,33437.0,12318.0,16214.0,14350.0,1.1298954703832753,2022,20220101_38008_D01_S004,4.2,7.8,15.8,4.7,67.5,20210101_38008_D01_S004,154.0,27.0,123.0,382.0,686.0,659.0,23.368740515933233,18.66464339908953,20210101_38008_D01_S004,21.0,57.0,34.0,0.0,574.0,686.0,83.6734693877551,13.26530612244898,media-baja
2021,20220101_38009_D01_S001,38009_D01_S001,Breña Baja,1,1,40700.0,15029.0,19169.0,17150.0,1.117725947521866,2022,20220101_38009_D01_S001,3.0,9.6,15.6,3.7,68.2,20210101_38009_D01_S001,308.0,23.0,104.0,455.0,890.0,867.0,35.52479815455594,11.995386389850058,20210101_38009_D01_S001,28.0,54.0,29.0,0.0,779.0,890.0,87.52808988764045,9.325842696629213,media-baja
2021,20220101_38009_D01_S002,38009_D01_S002,Breña Baja,1,2,38688.0,13780.0,18151.0,16450.0,1.103404255319149,2022,20220101_38009_D01_S002,3.3,9.0,16.2,3.5,67.9,20210101_38009_D01_S002,247.0,39.0,110.0,423.0,819.0,780.0,31.666666666666668,14.102564102564102,20210101_38009_D01_S002,31.0,61.0,38.0,0.0,689.0,819.0,84.12698412698413,12.087912087912088,media-baja
2021,20220101_38009_D01_S003,38009_D01_S003,Breña Baja,1,3,47914.0,20057.0,24240.0,22750.0,1.0654945054945055,2022,20220101_38009_D01_S003,3.6,13.6,16.0,3.1,63.7,20210101_38009_D01_S003,152.0,8.0,21.0,192.0,373.0,365.0,41.64383561643836,5.7534246575342465,20210101_38009_D01_S003,4.0,20.0,9.0,0.0,340.0,373.0,91.15281501340482,7.774798927613941,alta
2021,20220101_38009_D01_S004,38009_D01_S004,Breña Baja,1,4,41990.0,15833.0,20151.0,17150.0,1.1749854227405248,2022,20220101_38009_D01_S004,2.8,16.6,15.5,3.7,61.5,20210101_38009_D01_S004,119.0,14.0,37.0,209.0,379.0,365.0,32.602739726027394,10.136986301369863,20210101_38009_D01_S004,17.0,24.0,23.0,0.0,315.0,379.0,83.11345646437995,12.401055408970976,media-baja
2021,20220101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,1,1,32951.0,12395.0,16524.0,14350.0,1.1514982578397213,2022,20220101_38010_D01_S001,4.0,19.8,24.7,4.8,46.7,20210101_38010_D01_S001,103.0,14.0,107.0,225.0,449.0,435.0,23.67816091954023,24.597701149425287,20210101_38010_D01_S001,94.0,18.0,16.0,1.0,320.0,448.0,71.42857142857143,7.589285714285714,media-baja
2021,20220101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,1,2,23505.0,8907.0,12487.0,11550.0,1.0811255411255412,2022,20220101_38010_D01_S002,7.5,11.9,34.1,9.4,37.0,20210101_38010_D01_S002,36.0,6.0,58.0,139.0,239.0,233.0,15.450643776824034,24.892703862660944,20210101_38010_D01_S002,30.0,22.0,4.0,0.0,183.0,239.0,76.56903765690376,10.878661087866108,baja
2021,20220101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,1,3,28946.0,10576.0,14866.0,13650.0,1.0890842490842492,2022,20220101_38010_D01_S003,4.1,12.5,26.4,6.7,50.3,20210101_38010_D01_S003,96.0,10.0,128.0,233.0,467.0,457.0,21.00656455142232,28.00875273522976,20210101_38010_D01_S003,100.0,15.0,10.0,0.0,342.0,467.0,73.23340471092077,5.353319057815845,baja
2021,20220101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,1,4,28846.0,10117.0,14185.0,12950.0,1.0953667953667954,2022,20220101_38010_D01_S004,6.1,6.9,22.3,7.6,57.1,20210101_38010_D01_S004,97.0,14.0,137.0,245.0,493.0,479.0,20.25052192066806,28.60125260960334,20210101_38010_D01_S004,96.0,23.0,19.0,0.0,355.0,493.0,72.00811359026369,8.519269776876268,baja
2021,20220101_38011_D01_S001,38011_D01_S001,Candelaria,1,1,38638.0,13977.0,18311.0,16450.0,1.113130699088146,2022,20220101_38011_D01_S001,3.9,9.6,20.2,4.2,62.0,20210101_38011_D01_S001,249.0,43.0,79.0,440.0,811.0,768.0,32.421875,10.286458333333334,20210101_38011_D01_S001,18.0,41.0,45.0,1.0,706.0,810.0,87.1604938271605,10.617283950617283,media-baja
2021,20220101_38011_D01_S002,38011_D01_S002,Candelaria,1,2,43426.0,14898.0,19719.0,17850.0,1.1047058823529412,2022,20220101_38011_D01_S002,3.5,10.8,16.1,2.7,66.8,20210101_38011_D01_S002,206.0,22.0,61.0,280.0,569.0,547.0,37.6599634369287,11.151736745886655,20210101_38011_D01_S002,3.0,27.0,44.0,0.0,495.0,569.0,86.99472759226714,12.478031634446397,media-baja
2021,20220101_38011_D01_S003,38011_D01_S003,Candelaria,1,3,39758.0,15613.0,19543.0,17150.0,1.139533527696793,2022,20220101_38011_D01_S003,3.7,11.2,19.3,4.2,61.5,20210101_38011_D01_S003,349.0,29.0,106.0,623.0,1107.0,1078.0,32.3747680890538,9.833024118738404,20210101_38011_D01_S003,19.0,67.0,55.0,1.0,965.0,1106.0,87.25135623869801,11.030741410488245,media-baja
2021,20220101_38011_D01_S004,38011_D01_S004,Candelaria,1,4,32140.0,13182.0,16621.0,15050.0,1.1043853820598006,2022,20220101_38011_D01_S004,5.0,8.8,20.8,4.3,61.2,20210101_38011_D01_S004,179.0,22.0,54.0,327.0,582.0,560.0,31.964285714285715,9.642857142857142,20210101_38011_D01_S004,6.0,21.0,35.0,0.0,520.0,582.0,89.34707903780068,9.621993127147766,media-baja
2021,20220101_38011_D01_S005,38011_D01_S005,Candelaria,1,5,40070.0,16484.0,20047.0,18550.0,1.080700808625337,2022,20220101_38011_D01_S005,3.6,10.1,27.8,3.2,55.4,20210101_38011_D01_S005,170.0,10.0,35.0,221.0,436.0,426.0,39.906103286384976,8.215962441314554,20210101_38011_D01_S005,4.0,23.0,22.0,0.0,387.0,436.0,88.76146788990826,10.321100917431192,media-alta
2021,20220101_38011_D01_S006,38011_D01_S006,Candelaria,1,6,35160.0,16480.0,19736.0,17850.0,1.105658263305322,2022,20220101_38011_D01_S006,3.6,10.2,13.7,3.5,68.9,20210101_38011_D01_S006,332.0,28.0,72.0,469.0,901.0,873.0,38.02978235967927,8.24742268041237,20210101_38011_D01_S006,2.0,39.0,47.0,0.0,813.0,901.0,90.2330743618202,9.544950055493896,media-alta
2021,20220101_38011_D01_S007,38011_D01_S007,Candelaria,1,7,36867.0,16956.0,19937.0,17150.0,1.1625072886297376,2022,20220101_38011_D01_S007,3.0,8.7,14.5,3.8,70.1,20210101_38011_D01_S007,391.0,36.0,57.0,534.0,1018.0,982.0,39.81670061099796,5.8044806517311605,20210101_38011_D01_S007,8.0,39.0,51.0,1.0,919.0,1017.0,90.3638151425762,8.849557522123893,media-alta
2021,20220101_38011_D01_S008,38011_D01_S008,Candelaria,1,8,34582.0,14193.0,17772.0,16450.0,1.0803647416413373,2022,20220101_38011_D01_S008,4.1,9.8,17.0,4.5,64.6,20210101_38011_D01_S008,146.0,19.0,53.0,255.0,473.0,454.0,32.158590308370044,11.674008810572687,20210101_38011_D01_S008,3.0,17.0,35.0,0.0,418.0,473.0,88.37209302325581,10.993657505285412,media-baja
2021,20220101_38011_D01_S009,38011_D01_S009,Candelaria,1,9,41997.0,16979.0,21002.0,18550.0,1.1321832884097036,2022,20220101_38011_D01_S009,3.6,12.5,18.1,2.4,63.4,20210101_38011_D01_S009,197.0,9.0,29.0,218.0,453.0,444.0,44.369369369369366,6.531531531531532,20210101_38011_D01_S009,2.0,22.0,29.0,0.0,400.0,453.0,88.30022075055187,11.258278145695364,media-alta
2021,20220101_38011_D01_S010,38011_D01_S010,Candelaria,1,10,32031.0,14473.0,17723.0,15750.0,1.1252698412698412,2022,20220101_38011_D01_S010,5.3,10.6,23.7,3.1,57.4,20210101_38011_D01_S010,140.0,10.0,47.0,296.0,493.0,483.0,28.985507246376812,9.730848861283643,20210101_38011_D01_S010,2.0,27.0,24.0,0.0,440.0,493.0,89.24949290060852,10.344827586206897,media-baja
2021,20220101_38011_D01_S011,38011_D01_S011,Candelaria,1,11,38822.0,15585.0,19658.0,17850.0,1.1012885154061625,2022,20220101_38011_D01_S011,5.3,12.3,14.1,3.5,64.8,20210101_38011_D01_S011,289.0,24.0,40.0,393.0,746.0,722.0,40.02770083102493,5.54016620498615,20210101_38011_D01_S011,3.0,30.0,43.0,0.0,670.0,746.0,89.81233243967829,9.785522788203753,media-baja
2021,20220101_38011_D01_S012,38011_D01_S012,Candelaria,1,12,38776.0,18340.0,21366.0,19250.0,1.109922077922078,2022,20220101_38011_D01_S012,3.2,12.1,18.5,2.7,63.5,20210101_38011_D01_S012,220.0,33.0,49.0,343.0,645.0,612.0,35.947712418300654,8.006535947712418,20210101_38011_D01_S012,7.0,26.0,37.0,0.0,575.0,645.0,89.14728682170542,9.767441860465116,media-alta
2021,20220101_38011_D02_S001,38011_D02_S001,Candelaria,2,1,43981.0,14790.0,19586.0,17150.0,1.1420408163265305,2022,20220101_38011_D02_S001,2.8,13.0,18.1,3.6,62.6,20210101_38011_D02_S001,262.0,20.0,75.0,368.0,725.0,705.0,37.163120567375884,10.638297872340425,20210101_38011_D02_S001,17.0,38.0,53.0,0.0,617.0,725.0,85.10344827586206,12.551724137931034,media-baja
2021,20220101_38011_D02_S002,38011_D02_S002,Candelaria,2,2,49924.0,16808.0,21654.0,17850.0,1.213109243697479,2022,20220101_38011_D02_S002,3.7,14.8,18.9,2.7,59.8,20210101_38011_D02_S002,227.0,19.0,55.0,360.0,661.0,642.0,35.3582554517134,8.566978193146417,20210101_38011_D02_S002,9.0,34.0,49.0,0.0,569.0,661.0,86.08169440242058,12.556732223903177,media-alta
2021,20220101_38011_D02_S003,38011_D02_S003,Candelaria,2,3,37218.0,13298.0,17536.0,15750.0,1.1133968253968254,2022,20220101_38011_D02_S003,4.0,11.4,16.8,4.2,63.7,20210101_38011_D02_S003,275.0,24.0,106.0,432.0,837.0,813.0,33.82533825338253,13.038130381303812,20210101_38011_D02_S003,15.0,59.0,64.0,0.0,699.0,837.0,83.51254480286738,14.695340501792115,media-baja
2021,20220101_38011_D02_S004,38011_D02_S004,Candelaria,2,4,37310.0,13889.0,18050.0,15750.0,1.146031746031746,2022,20220101_38011_D02_S004,4.4,8.0,21.2,3.5,62.9,20210101_38011_D02_S004,146.0,26.0,78.0,363.0,613.0,587.0,24.87223168654174,13.287904599659285,20210101_38011_D02_S004,4.0,50.0,48.0,0.0,511.0,613.0,83.3605220228385,15.986949429037521,media-baja
2021,20220101_38011_D02_S005,38011_D02_S005,Candelaria,2,5,66816.0,22216.0,27770.0,25550.0,1.0868884540117416,2022,20220101_38011_D02_S005,2.4,16.1,10.9,2.2,68.5,20210101_38011_D02_S005,395.0,33.0,28.0,305.0,761.0,728.0,54.25824175824176,3.8461538461538463,20210101_38011_D02_S005,2.0,39.0,35.0,0.0,685.0,761.0,90.01314060446781,9.724047306176084,alta
2021,20220101_38012_D01_S001,38012_D01_S001,Fasnia,1,1,34743.0,14250.0,18207.0,16450.0,1.1068085106382979,2022,20220101_38012_D01_S001,4.1,9.3,24.3,4.6,57.8,20210101_38012_D01_S001,173.0,10.0,90.0,311.0,584.0,574.0,30.139372822299652,15.679442508710801,20210101_38012_D01_S001,19.0,50.0,30.0,0.0,485.0,584.0,83.04794520547945,13.698630136986301,media-baja
2021,20220101_38012_D01_S002,38012_D01_S002,Fasnia,1,2,29732.0,13106.0,16663.0,15050.0,1.1071760797342192,2022,20220101_38012_D01_S002,4.9,10.2,23.9,5.1,56.0,20210101_38012_D01_S002,110.0,14.0,71.0,270.0,465.0,451.0,24.390243902439025,15.742793791574279,20210101_38012_D01_S002,26.0,35.0,46.0,0.0,358.0,465.0,76.98924731182795,17.419354838709676,media-baja
2021,20220101_38013_D01_S001,38013_D01_S001,Frontera,1,1,34775.0,12336.0,16518.0,15050.0,1.0975415282392027,2022,20220101_38013_D01_S001,4.3,16.6,17.4,3.6,58.1,20210101_38013_D01_S001,221.0,40.0,96.0,447.0,804.0,764.0,28.926701570680628,12.565445026178011,20210101_38013_D01_S001,74.0,68.0,28.0,2.0,632.0,802.0,78.80299251870325,11.970074812967582,media-baja
2021,20220101_38013_D01_S002,38013_D01_S002,Frontera,1,2,32854.0,11660.0,15924.0,14350.0,1.1096864111498257,2022,20220101_38013_D01_S002,3.9,12.1,18.5,4.2,61.2,20210101_38013_D01_S002,183.0,19.0,99.0,411.0,712.0,693.0,26.406926406926406,14.285714285714286,20210101_38013_D01_S002,39.0,56.0,52.0,1.0,564.0,711.0,79.32489451476793,15.189873417721518,baja
2021,20220101_38014_D01_S001,38014_D01_S001,Fuencaliente de La Palma,1,1,28100.0,12105.0,15491.0,13650.0,1.1348717948717948,2022,20220101_38014_D01_S001,4.3,13.6,24.2,5.5,52.5,20210101_38014_D01_S001,99.0,12.0,65.0,201.0,377.0,365.0,27.123287671232877,17.80821917808219,20210101_38014_D01_S001,38.0,23.0,29.0,1.0,286.0,376.0,76.06382978723404,13.829787234042554,media-baja
2021,20220101_38014_D01_S002,38014_D01_S002,Fuencaliente de La Palma,1,2,24127.0,11434.0,14615.0,13650.0,1.0706959706959707,2022,20220101_38014_D01_S002,3.9,15.0,20.1,5.6,55.4,20210101_38014_D01_S002,50.0,13.0,62.0,186.0,311.0,298.0,16.778523489932887,20.80536912751678,20210101_38014_D01_S002,40.0,21.0,21.0,1.0,228.0,310.0,73.54838709677419,13.548387096774194,baja
2021,20220101_38015_D01_S001,38015_D01_S001,Garachico,1,1,35074.0,12297.0,16607.0,14350.0,1.1572822299651568,2022,20220101_38015_D01_S001,4.1,11.4,27.7,5.2,51.6,20210101_38015_D01_S001,149.0,19.0,78.0,266.0,512.0,493.0,30.223123732251523,15.821501014198782,20210101_38015_D01_S001,45.0,35.0,25.0,1.0,406.0,511.0,79.45205479452055,11.741682974559687,media-baja
2021,20220101_38015_D01_S002,38015_D01_S002,Garachico,1,2,38955.0,14956.0,18851.0,14350.0,1.313658536585366,2022,20220101_38015_D01_S002,3.6,13.2,32.0,4.0,47.2,20210101_38015_D01_S002,67.0,8.0,24.0,98.0,197.0,189.0,35.44973544973545,12.698412698412698,20210101_38015_D01_S002,14.0,6.0,6.0,1.0,170.0,196.0,86.73469387755102,6.122448979591836,media-baja
2021,20220101_38015_D02_S001,38015_D02_S001,Garachico,2,1,30770.0,10627.0,14425.0,12950.0,1.113899613899614,2022,20220101_38015_D02_S001,5.3,15.7,21.2,6.1,51.7,20210101_38015_D02_S001,81.0,17.0,107.0,252.0,457.0,440.0,18.40909090909091,24.318181818181817,20210101_38015_D02_S001,76.0,24.0,15.0,2.0,340.0,455.0,74.72527472527473,8.571428571428571,baja
2021,20220101_38015_D02_S002,38015_D02_S002,Garachico,2,2,25036.0,9372.0,12973.0,12250.0,1.0590204081632653,2022,20220101_38015_D02_S002,6.3,5.4,25.5,9.9,53.0,20210101_38015_D02_S002,71.0,11.0,106.0,227.0,415.0,404.0,17.574257425742573,26.237623762376238,20210101_38015_D02_S002,31.0,59.0,14.0,0.0,311.0,415.0,74.93975903614458,17.59036144578313,baja
2021,20220101_38016_D01_S001,38016_D01_S001,Garafía,1,1,20676.0,8740.0,12198.0,10850.0,1.1242396313364056,2022,20220101_38016_D01_S001,4.3,12.4,30.2,4.6,48.5,20210101_38016_D01_S001,104.0,26.0,80.0,268.0,478.0,452.0,23.008849557522122,17.699115044247787,20210101_38016_D01_S001,52.0,49.0,18.0,0.0,359.0,478.0,75.10460251046025,14.01673640167364,baja
2021,20220101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,1,1,36715.0,11878.0,16578.0,15750.0,1.0525714285714285,2022,20220101_38017_D01_S001,4.7,11.3,20.6,9.0,54.4,20210101_38017_D01_S001,69.0,15.0,122.0,263.0,469.0,454.0,15.198237885462555,26.87224669603524,20210101_38017_D01_S001,16.0,30.0,31.0,0.0,392.0,469.0,83.58208955223881,13.00639658848614,baja
2021,20220101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,1,2,34971.0,11468.0,16038.0,15050.0,1.0656478405315615,2022,20220101_38017_D01_S002,3.5,12.1,20.2,8.8,55.4,20210101_38017_D01_S002,58.0,16.0,75.0,254.0,403.0,387.0,14.987080103359173,19.37984496124031,20210101_38017_D01_S002,15.0,23.0,14.0,0.0,351.0,403.0,87.09677419354838,9.181141439205955,baja
2021,20220101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,1,3,27142.0,9242.0,12881.0,11550.0,1.1152380952380951,2022,20220101_38017_D01_S003,4.1,7.5,12.1,12.9,63.4,20210101_38017_D01_S003,207.0,38.0,284.0,715.0,1244.0,1206.0,17.16417910447761,23.548922056384743,20210101_38017_D01_S003,47.0,89.0,63.0,0.0,1045.0,1244.0,84.0032154340836,12.218649517684888,baja
2021,20220101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,1,4,28682.0,10179.0,14129.0,12950.0,1.091042471042471,2022,20220101_38017_D01_S004,3.7,9.6,26.5,10.5,49.8,20210101_38017_D01_S004,75.0,23.0,110.0,301.0,509.0,486.0,15.432098765432098,22.633744855967077,20210101_38017_D01_S004,27.0,40.0,35.0,0.0,407.0,509.0,79.96070726915521,14.734774066797643,baja
2021,20220101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,1,5,30065.0,11212.0,15012.0,13650.0,1.0997802197802198,2022,20220101_38017_D01_S005,5.2,8.4,22.3,10.1,53.9,20210101_38017_D01_S005,56.0,13.0,86.0,152.0,307.0,294.0,19.047619047619047,29.25170068027211,20210101_38017_D01_S005,21.0,15.0,32.0,1.0,238.0,306.0,77.77777777777777,15.359477124183007,baja
2021,20220101_38017_D01_S006,38017_D01_S006,Granadilla de Abona,1,6,30284.0,11553.0,15297.0,12950.0,1.1812355212355212,2022,20220101_38017_D01_S006,4.4,12.4,20.8,8.9,53.6,20210101_38017_D01_S006,99.0,25.0,101.0,263.0,488.0,463.0,21.382289416846653,21.814254859611232,20210101_38017_D01_S006,21.0,30.0,26.0,0.0,411.0,488.0,84.22131147540983,11.475409836065573,baja
2021,20220101_38017_D01_S007,38017_D01_S007,Granadilla de Abona,1,7,29397.0,12916.0,15562.0,12950.0,1.2016988416988417,2022,20220101_38017_D01_S007,4.0,15.6,14.2,7.3,58.8,20210101_38017_D01_S007,316.0,35.0,119.0,590.0,1060.0,1025.0,30.829268292682926,11.609756097560975,20210101_38017_D01_S007,19.0,52.0,45.0,0.0,944.0,1060.0,89.05660377358491,9.150943396226415,media-baja
2021,20220101_38017_D01_S008,38017_D01_S008,Granadilla de Abona,1,8,27982.0,9760.0,13308.0,12250.0,1.0863673469387756,2022,20220101_38017_D01_S008,4.6,7.9,13.5,12.5,61.5,20210101_38017_D01_S008,76.0,16.0,125.0,345.0,562.0,546.0,13.91941391941392,22.893772893772894,20210101_38017_D01_S008,29.0,54.0,19.0,0.0,460.0,562.0,81.85053380782918,12.98932384341637,baja
2021,20220101_38017_D01_S009,38017_D01_S009,Granadilla de Abona,1,9,34143.0,11341.0,15498.0,13650.0,1.1353846153846154,2022,20220101_38017_D01_S009,4.3,13.9,16.2,9.7,55.9,20210101_38017_D01_S009,183.0,38.0,193.0,600.0,1014.0,976.0,18.75,19.774590163934427,20210101_38017_D01_S009,31.0,62.0,57.0,0.0,864.0,1014.0,85.20710059171597,11.735700197238659,baja
2021,20220101_38017_D01_S010,38017_D01_S010,Granadilla de Abona,1,10,28124.0,11996.0,15151.0,12950.0,1.1699613899613899,2022,20220101_38017_D01_S010,3.0,12.4,8.8,10.6,65.3,20210101_38017_D01_S010,297.0,44.0,121.0,632.0,1094.0,1050.0,28.285714285714285,11.523809523809524,20210101_38017_D01_S010,16.0,61.0,45.0,0.0,972.0,1094.0,88.84826325411335,9.689213893967093,baja
2021,20220101_38017_D01_S011,38017_D01_S011,Granadilla de Abona,1,11,28594.0,9074.0,12929.0,11550.0,1.1193939393939394,2022,20220101_38017_D01_S011,5.1,9.6,10.1,13.4,61.9,20210101_38017_D01_S011,137.0,39.0,265.0,554.0,995.0,956.0,14.330543933054393,27.719665271966527,20210101_38017_D01_S011,25.0,88.0,39.0,0.0,843.0,995.0,84.72361809045226,12.763819095477388,baja
2021,20220101_38017_D01_S012,38017_D01_S012,Granadilla de Abona,1,12,35015.0,11363.0,15704.0,14350.0,1.094355400696864,2022,20220101_38017_D01_S012,3.4,9.6,25.0,9.0,53.0,20210101_38017_D01_S012,68.0,19.0,125.0,289.0,501.0,482.0,14.107883817427386,25.933609958506224,20210101_38017_D01_S012,13.0,45.0,23.0,0.0,420.0,501.0,83.83233532934132,13.572854291417165,baja
2021,20220101_38017_D01_S013,38017_D01_S013,Granadilla de Abona,1,13,26965.0,9019.0,12605.0,12250.0,1.0289795918367346,2022,20220101_38017_D01_S013,4.1,8.0,12.3,15.0,60.6,20210101_38017_D01_S013,93.0,28.0,198.0,434.0,753.0,725.0,12.827586206896552,27.310344827586206,20210101_38017_D01_S013,28.0,49.0,36.0,0.0,640.0,753.0,84.9933598937583,11.288180610889775,baja
2021,20220101_38017_D01_S014,38017_D01_S014,Granadilla de Abona,1,14,32331.0,14819.0,17717.0,15050.0,1.1772093023255814,2022,20220101_38017_D01_S014,2.1,16.7,14.4,6.6,60.2,20210101_38017_D01_S014,292.0,23.0,124.0,560.0,999.0,976.0,29.918032786885245,12.704918032786885,20210101_38017_D01_S014,15.0,61.0,37.0,0.0,886.0,999.0,88.68868868868869,9.80980980980981,media-baja
2021,20220101_38017_D01_S015,38017_D01_S015,Granadilla de Abona,1,15,25110.0,8318.0,11548.0,10850.0,1.064331797235023,2022,20220101_38017_D01_S015,5.2,7.6,13.8,15.3,58.2,20210101_38017_D01_S015,86.0,15.0,188.0,388.0,677.0,662.0,12.990936555891238,28.3987915407855,20210101_38017_D01_S015,36.0,68.0,24.0,2.0,547.0,675.0,81.03703703703704,13.62962962962963,baja
2021,20220101_38017_D01_S016,38017_D01_S016,Granadilla de Abona,1,16,36158.0,11974.0,15892.0,14350.0,1.1074564459930314,2022,20220101_38017_D01_S016,4.0,13.5,20.4,8.4,53.8,20210101_38017_D01_S016,53.0,17.0,111.0,237.0,418.0,401.0,13.216957605985037,27.68079800498753,20210101_38017_D01_S016,12.0,25.0,17.0,0.0,364.0,418.0,87.08133971291866,10.047846889952153,baja
2021,20220101_38017_D01_S017,38017_D01_S017,Granadilla de Abona,1,17,33134.0,10223.0,14467.0,13650.0,1.0598534798534798,2022,20220101_38017_D01_S017,3.6,10.1,11.6,12.7,62.0,20210101_38017_D01_S017,136.0,23.0,123.0,457.0,739.0,716.0,18.99441340782123,17.178770949720672,20210101_38017_D01_S017,15.0,58.0,27.0,0.0,639.0,739.0,86.46820027063599,11.502029769959405,baja
2021,20220101_38017_D01_S018,38017_D01_S018,Granadilla de Abona,1,18,46703.0,17392.0,22041.0,17850.0,1.2347899159663867,2022,20220101_38017_D01_S018,2.2,20.3,9.1,5.1,63.3,20210101_38017_D01_S018,608.0,62.0,110.0,754.0,1534.0,1472.0,41.30434782608695,7.4728260869565215,20210101_38017_D01_S018,31.0,95.0,45.0,1.0,1362.0,1533.0,88.8454011741683,9.132420091324201,media-alta
2021,20220101_38017_D01_S019,38017_D01_S019,Granadilla de Abona,1,19,27752.0,9566.0,13348.0,12250.0,1.0896326530612246,2022,20220101_38017_D01_S019,4.3,9.2,12.8,12.8,61.0,20210101_38017_D01_S019,105.0,27.0,130.0,367.0,629.0,602.0,17.441860465116278,21.59468438538206,20210101_38017_D01_S019,22.0,43.0,30.0,1.0,533.0,628.0,84.87261146496816,11.624203821656051,baja
