year,geo_actividad,section_key,municipio,casos_agricultura,casos_construccion,casos_industria,casos_actividad_no_consta,casos_servicios,actividad_total_conocida,pct_servicios,pct_industria_construccion
2023,20230101_38020_D01_S001,38020_D01_S001,Güímar,27.0,30.0,42.0,0.0,464.0,563.0,82.41563055062167,12.788632326820604
2023,20230101_38020_D01_S002,38020_D01_S002,Güímar,22.0,49.0,50.0,0.0,577.0,698.0,82.6647564469914,14.183381088825215
2023,20230101_38020_D01_S003,38020_D01_S003,Güímar,40.0,57.0,51.0,0.0,798.0,946.0,84.35517970401692,11.416490486257928
2023,20230101_38020_D01_S004,38020_D01_S004,Güímar,105.0,43.0,38.0,0.0,417.0,603.0,69.1542288557214,13.432835820895523
2023,20230101_38020_D01_S005,38020_D01_S005,Güímar,11.0,13.0,17.0,0.0,198.0,239.0,82.84518828451883,12.552301255230125
2023,20230101_38020_D01_S006,38020_D01_S006,Güímar,14.0,36.0,31.0,0.0,308.0,389.0,79.17737789203085,17.223650385604113
2023,20230101_38020_D01_S007,38020_D01_S007,Güímar,31.0,84.0,63.0,0.0,960.0,1138.0,84.3585237258348,12.917398945518453
2023,20230101_38020_D01_S008,38020_D01_S008,Güímar,10.0,33.0,29.0,0.0,275.0,347.0,79.2507204610951,17.86743515850144
2023,20230101_38020_D01_S009,38020_D01_S009,Güímar,25.0,47.0,22.0,0.0,329.0,423.0,77.77777777777777,16.31205673758865
2023,20230101_38020_D01_S010,38020_D01_S010,Güímar,12.0,37.0,31.0,0.0,430.0,510.0,84.31372549019608,13.333333333333334
2023,20230101_38020_D01_S011,38020_D01_S011,Güímar,6.0,20.0,27.0,0.0,341.0,394.0,86.5482233502538,11.928934010152284
2023,20230101_38020_D01_S012,38020_D01_S012,Güímar,6.0,55.0,62.0,0.0,898.0,1021.0,87.95298726738491,11.459353574926542
2023,20230101_38020_D02_S001,38020_D02_S001,Güímar,32.0,40.0,31.0,0.0,399.0,502.0,79.4820717131474,14.143426294820717
2023,20230101_38020_D02_S002,38020_D02_S002,Güímar,14.0,29.0,27.0,0.0,283.0,353.0,80.1699716713881,15.864022662889518
2023,20230101_38020_D03_S001,38020_D03_S001,Güímar,23.0,47.0,31.0,0.0,451.0,552.0,81.70289855072464,14.130434782608695
2023,20230101_38020_D03_S002,38020_D03_S002,Güímar,23.0,35.0,42.0,0.0,443.0,543.0,81.58379373848987,14.180478821362799
2023,20230101_38021_D01_S001,38021_D01_S001,Hermigua,18.0,61.0,5.0,0.0,271.0,355.0,76.33802816901408,18.591549295774648
2023,20230101_38021_D02_S001,38021_D02_S001,Hermigua,23.0,46.0,14.0,0.0,319.0,402.0,79.35323383084577,14.925373134328359
2023,20230101_38022_D01_S001,38022_D01_S001,Icod de los Vinos,21.0,49.0,28.0,0.0,423.0,521.0,81.19001919385796,14.779270633397314
2023,20230101_38022_D01_S002,38022_D01_S002,Icod de los Vinos,14.0,41.0,22.0,1.0,492.0,569.0,86.46748681898067,11.072056239015817
2023,20230101_38022_D01_S003,38022_D01_S003,Icod de los Vinos,8.0,27.0,17.0,0.0,347.0,399.0,86.96741854636592,11.027568922305765
2023,20230101_38022_D01_S004,38022_D01_S004,Icod de los Vinos,9.0,25.0,13.0,0.0,309.0,356.0,86.79775280898876,10.674157303370787
2023,20230101_38022_D01_S005,38022_D01_S005,Icod de los Vinos,11.0,30.0,16.0,0.0,272.0,329.0,82.67477203647417,13.98176291793313
2023,20230101_38022_D01_S006,38022_D01_S006,Icod de los Vinos,18.0,48.0,31.0,0.0,464.0,561.0,82.70944741532976,14.081996434937611
2023,20230101_38022_D02_S001,38022_D02_S001,Icod de los Vinos,60.0,103.0,23.0,0.0,326.0,512.0,63.671875,24.609375
2023,20230101_38022_D02_S002,38022_D02_S002,Icod de los Vinos,29.0,67.0,22.0,0.0,358.0,476.0,75.21008403361344,18.69747899159664
2023,20230101_38022_D03_S001,38022_D03_S001,Icod de los Vinos,27.0,95.0,30.0,0.0,407.0,559.0,72.80858676207514,22.361359570661897
2023,20230101_38022_D03_S002,38022_D03_S002,Icod de los Vinos,14.0,53.0,24.0,0.0,292.0,383.0,76.2402088772846,20.10443864229765
2023,20230101_38022_D03_S003,38022_D03_S003,Icod de los Vinos,25.0,49.0,25.0,0.0,291.0,390.0,74.61538461538461,18.974358974358974
2023,20230101_38022_D03_S004,38022_D03_S004,Icod de los Vinos,27.0,61.0,28.0,0.0,328.0,444.0,73.87387387387388,20.045045045045047
2023,20230101_38022_D04_S001,38022_D04_S001,Icod de los Vinos,24.0,37.0,22.0,0.0,321.0,404.0,79.45544554455445,14.603960396039604
2023,20230101_38022_D04_S002,38022_D04_S002,Icod de los Vinos,29.0,58.0,44.0,0.0,537.0,668.0,80.38922155688623,15.269461077844312
2023,20230101_38022_D04_S003,38022_D04_S003,Icod de los Vinos,36.0,82.0,42.0,1.0,553.0,713.0,77.55960729312763,17.391304347826086
2023,20230101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,15.0,39.0,20.0,0.0,302.0,376.0,80.31914893617021,15.691489361702128
2023,20230101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,15.0,29.0,14.0,0.0,234.0,292.0,80.13698630136986,14.726027397260275
2023,20230101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,46.0,95.0,35.0,0.0,775.0,951.0,81.4931650893796,13.669821240799159
2023,20230101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,4.0,22.0,21.0,0.0,362.0,409.0,88.50855745721272,10.513447432762836
2023,20230101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,3.0,19.0,23.0,0.0,508.0,553.0,91.8625678119349,7.594936708860759
2023,20230101_38023_D01_S003,38023_D01_S003,San Cristóbal de La Laguna,2.0,38.0,31.0,0.0,709.0,780.0,90.8974358974359,8.846153846153847
2023,20230101_38023_D01_S004,38023_D01_S004,San Cristóbal de La Laguna,5.0,17.0,13.0,0.0,276.0,311.0,88.7459807073955,9.646302250803858
2023,20230101_38023_D01_S005,38023_D01_S005,San Cristóbal de La Laguna,3.0,22.0,29.0,0.0,595.0,649.0,91.67950693374422,7.858243451463791
2023,20230101_38023_D01_S006,38023_D01_S006,San Cristóbal de La Laguna,9.0,46.0,33.0,0.0,629.0,717.0,87.72663877266388,11.01813110181311
2023,20230101_38023_D01_S007,38023_D01_S007,San Cristóbal de La Laguna,8.0,44.0,24.0,0.0,788.0,864.0,91.20370370370371,7.87037037037037
2023,20230101_38023_D01_S008,38023_D01_S008,San Cristóbal de La Laguna,5.0,14.0,16.0,0.0,449.0,484.0,92.76859504132231,6.198347107438017
2023,20230101_38023_D01_S009,38023_D01_S009,San Cristóbal de La Laguna,2.0,23.0,30.0,0.0,426.0,481.0,88.56548856548856,11.018711018711018
2023,20230101_38023_D01_S010,38023_D01_S010,San Cristóbal de La Laguna,5.0,40.0,32.0,0.0,576.0,653.0,88.208269525268,11.0260336906585
2023,20230101_38023_D01_S011,38023_D01_S011,San Cristóbal de La Laguna,1.0,17.0,5.0,0.0,274.0,297.0,92.25589225589225,7.407407407407407
2023,20230101_38023_D01_S012,38023_D01_S012,San Cristóbal de La Laguna,1.0,22.0,22.0,0.0,460.0,505.0,91.08910891089108,8.712871287128714
2023,20230101_38023_D01_S013,38023_D01_S013,San Cristóbal de La Laguna,2.0,16.0,12.0,0.0,444.0,474.0,93.67088607594937,5.9071729957805905
2023,20230101_38023_D01_S014,38023_D01_S014,San Cristóbal de La Laguna,2.0,19.0,28.0,0.0,371.0,420.0,88.33333333333333,11.19047619047619
2023,20230101_38023_D01_S015,38023_D01_S015,San Cristóbal de La Laguna,3.0,21.0,20.0,1.0,514.0,558.0,92.1146953405018,7.347670250896058
2023,20230101_38023_D01_S016,38023_D01_S016,San Cristóbal de La Laguna,5.0,16.0,21.0,0.0,699.0,741.0,94.33198380566802,4.993252361673414
2023,20230101_38023_D01_S017,38023_D01_S017,San Cristóbal de La Laguna,2.0,23.0,21.0,0.0,617.0,663.0,93.06184012066365,6.636500754147813
2023,20230101_38023_D01_S018,38023_D01_S018,San Cristóbal de La Laguna,3.0,30.0,28.0,0.0,445.0,506.0,87.94466403162055,11.462450592885375
2023,20230101_38023_D01_S019,38023_D01_S019,San Cristóbal de La Laguna,4.0,12.0,12.0,0.0,364.0,392.0,92.85714285714286,6.122448979591836
2023,20230101_38023_D01_S020,38023_D01_S020,San Cristóbal de La Laguna,1.0,11.0,11.0,1.0,377.0,400.0,94.25,5.5
2023,20230101_38023_D01_S021,38023_D01_S021,San Cristóbal de La Laguna,2.0,15.0,26.0,0.0,640.0,683.0,93.70424597364568,6.002928257686676
2023,20230101_38023_D01_S022,38023_D01_S022,San Cristóbal de La Laguna,0.0,21.0,26.0,0.0,484.0,531.0,91.1487758945386,8.851224105461393
2023,20230101_38023_D01_S023,38023_D01_S023,San Cristóbal de La Laguna,5.0,37.0,42.0,0.0,972.0,1056.0,92.04545454545455,7.481060606060606
2023,20230101_38023_D01_S024,38023_D01_S024,San Cristóbal de La Laguna,2.0,19.0,16.0,0.0,274.0,311.0,88.10289389067525,11.254019292604502
2023,20230101_38023_D01_S025,38023_D01_S025,San Cristóbal de La Laguna,6.0,51.0,40.0,0.0,625.0,722.0,86.56509695290859,12.60387811634349
2023,20230101_38023_D01_S026,38023_D01_S026,San Cristóbal de La Laguna,2.0,14.0,17.0,0.0,479.0,512.0,93.5546875,6.0546875
2023,20230101_38023_D01_S027,38023_D01_S027,San Cristóbal de La Laguna,4.0,29.0,26.0,0.0,503.0,562.0,89.5017793594306,9.786476868327401
2023,20230101_38023_D01_S028,38023_D01_S028,San Cristóbal de La Laguna,3.0,33.0,42.0,0.0,825.0,903.0,91.36212624584718,8.305647840531561
2023,20230101_38023_D01_S029,38023_D01_S029,San Cristóbal de La Laguna,3.0,17.0,8.0,0.0,421.0,449.0,93.76391982182628,5.567928730512249
2023,20230101_38023_D01_S030,38023_D01_S030,San Cristóbal de La Laguna,10.0,36.0,27.0,0.0,745.0,818.0,91.0757946210269,7.701711491442543
2023,20230101_38023_D01_S031,38023_D01_S031,San Cristóbal de La Laguna,2.0,18.0,18.0,0.0,680.0,718.0,94.70752089136491,5.013927576601671
2023,20230101_38023_D01_S032,38023_D01_S032,San Cristóbal de La Laguna,5.0,29.0,31.0,0.0,449.0,514.0,87.35408560311284,11.673151750972762
2023,20230101_38023_D01_S033,38023_D01_S033,San Cristóbal de La Laguna,2.0,21.0,18.0,0.0,347.0,388.0,89.43298969072166,10.051546391752577
2023,20230101_38023_D02_S001,38023_D02_S001,San Cristóbal de La Laguna,1.0,21.0,22.0,0.0,440.0,484.0,90.9090909090909,8.884297520661157
2023,20230101_38023_D02_S002,38023_D02_S002,San Cristóbal de La Laguna,10.0,21.0,11.0,0.0,347.0,389.0,89.20308483290488,8.226221079691516
2023,20230101_38023_D02_S003,38023_D02_S003,San Cristóbal de La Laguna,1.0,18.0,21.0,0.0,404.0,444.0,90.990990990991,8.783783783783784
2023,20230101_38023_D02_S004,38023_D02_S004,San Cristóbal de La Laguna,6.0,26.0,22.0,0.0,434.0,488.0,88.93442622950819,9.836065573770492
2023,20230101_38023_D02_S005,38023_D02_S005,San Cristóbal de La Laguna,5.0,40.0,33.0,0.0,532.0,610.0,87.21311475409836,11.967213114754099
2023,20230101_38023_D02_S006,38023_D02_S006,San Cristóbal de La Laguna,9.0,37.0,23.0,0.0,445.0,514.0,86.57587548638132,11.673151750972762
2023,20230101_38023_D02_S007,38023_D02_S007,San Cristóbal de La Laguna,6.0,37.0,30.0,0.0,651.0,724.0,89.9171270718232,9.25414364640884
2023,20230101_38023_D02_S008,38023_D02_S008,San Cristóbal de La Laguna,10.0,31.0,21.0,0.0,385.0,447.0,86.12975391498881,11.6331096196868
2023,20230101_38023_D02_S009,38023_D02_S009,San Cristóbal de La Laguna,2.0,31.0,27.0,1.0,567.0,627.0,90.43062200956938,9.250398724082935
2023,20230101_38023_D02_S010,38023_D02_S010,San Cristóbal de La Laguna,7.0,57.0,44.0,0.0,872.0,980.0,88.9795918367347,10.306122448979592
2023,20230101_38023_D02_S011,38023_D02_S011,San Cristóbal de La Laguna,2.0,17.0,25.0,0.0,513.0,557.0,92.10053859964093,7.540394973070018
2023,20230101_38023_D02_S012,38023_D02_S012,San Cristóbal de La Laguna,5.0,24.0,23.0,0.0,693.0,745.0,93.02013422818791,6.308724832214765
2023,20230101_38023_D02_S013,38023_D02_S013,San Cristóbal de La Laguna,2.0,57.0,49.0,0.0,685.0,793.0,86.38083228247163,13.366960907944515
2023,20230101_38023_D02_S014,38023_D02_S014,San Cristóbal de La Laguna,7.0,45.0,40.0,0.0,557.0,649.0,85.82434514637904,13.097072419106317
2023,20230101_38023_D02_S015,38023_D02_S015,San Cristóbal de La Laguna,9.0,32.0,24.0,0.0,569.0,634.0,89.74763406940063,8.832807570977918
2023,20230101_38023_D02_S016,38023_D02_S016,San Cristóbal de La Laguna,10.0,70.0,78.0,0.0,1521.0,1679.0,90.58963668850507,8.81477069684336
2023,20230101_38023_D02_S017,38023_D02_S017,San Cristóbal de La Laguna,5.0,39.0,40.0,0.0,772.0,856.0,90.18691588785046,9.228971962616823
2023,20230101_38023_D02_S018,38023_D02_S018,San Cristóbal de La Laguna,1.0,40.0,25.0,0.0,524.0,590.0,88.8135593220339,11.016949152542374
2023,20230101_38023_D02_S019,38023_D02_S019,San Cristóbal de La Laguna,2.0,25.0,20.0,0.0,529.0,576.0,91.84027777777777,7.8125
2023,20230101_38023_D02_S020,38023_D02_S020,San Cristóbal de La Laguna,4.0,25.0,23.0,0.0,349.0,401.0,87.03241895261846,11.970074812967582
2023,20230101_38023_D02_S021,38023_D02_S021,San Cristóbal de La Laguna,6.0,32.0,38.0,0.0,811.0,887.0,91.43179255918828,7.891770011273957
2023,20230101_38023_D02_S022,38023_D02_S022,San Cristóbal de La Laguna,4.0,30.0,19.0,0.0,526.0,579.0,90.84628670120898,8.46286701208981
2023,20230101_38023_D02_S023,38023_D02_S023,San Cristóbal de La Laguna,3.0,31.0,31.0,0.0,581.0,646.0,89.93808049535603,9.597523219814242
2023,20230101_38023_D02_S024,38023_D02_S024,San Cristóbal de La Laguna,0.0,22.0,31.0,0.0,283.0,336.0,84.22619047619048,15.773809523809524
2023,20230101_38023_D03_S001,38023_D03_S001,San Cristóbal de La Laguna,4.0,33.0,20.0,0.0,297.0,354.0,83.89830508474576,14.971751412429379
2023,20230101_38023_D03_S002,38023_D03_S002,San Cristóbal de La Laguna,1.0,27.0,50.0,0.0,530.0,608.0,87.17105263157895,12.664473684210526
2023,20230101_38023_D03_S003,38023_D03_S003,San Cristóbal de La Laguna,1.0,27.0,32.0,0.0,595.0,655.0,90.83969465648855,9.007633587786259
2023,20230101_38023_D03_S004,38023_D03_S004,San Cristóbal de La Laguna,8.0,75.0,59.0,0.0,730.0,872.0,83.71559633027523,15.36697247706422
2023,20230101_38023_D03_S005,38023_D03_S005,San Cristóbal de La Laguna,7.0,46.0,38.0,0.0,606.0,697.0,86.94404591104734,12.051649928263988
2023,20230101_38023_D03_S006,38023_D03_S006,San Cristóbal de La Laguna,5.0,41.0,39.0,0.0,877.0,962.0,91.16424116424116,8.316008316008316
2023,20230101_38023_D03_S007,38023_D03_S007,San Cristóbal de La Laguna,1.0,21.0,16.0,0.0,281.0,319.0,88.08777429467085,11.598746081504702
2023,20230101_38023_D03_S008,38023_D03_S008,San Cristóbal de La Laguna,11.0,36.0,23.0,0.0,479.0,549.0,87.2495446265938,10.746812386156648
2023,20230101_38023_D03_S009,38023_D03_S009,San Cristóbal de La Laguna,6.0,26.0,15.0,0.0,333.0,380.0,87.63157894736842,10.789473684210526
2023,20230101_38023_D03_S010,38023_D03_S010,San Cristóbal de La Laguna,4.0,17.0,22.0,0.0,285.0,328.0,86.89024390243902,11.890243902439025
2023,20230101_38023_D03_S011,38023_D03_S011,San Cristóbal de La Laguna,5.0,44.0,44.0,0.0,537.0,630.0,85.23809523809524,13.968253968253968
2023,20230101_38023_D03_S012,38023_D03_S012,San Cristóbal de La Laguna,17.0,65.0,40.0,0.0,580.0,702.0,82.62108262108262,14.957264957264957
2023,20230101_38023_D03_S013,38023_D03_S013,San Cristóbal de La Laguna,27.0,74.0,43.0,0.0,637.0,781.0,81.56209987195902,14.98079385403329
2023,20230101_38023_D03_S014,38023_D03_S014,San Cristóbal de La Laguna,4.0,27.0,22.0,0.0,205.0,258.0,79.45736434108527,18.992248062015506
2023,20230101_38023_D03_S015,38023_D03_S015,San Cristóbal de La Laguna,9.0,41.0,31.0,0.0,490.0,571.0,85.81436077057793,12.609457092819614
2023,20230101_38023_D03_S016,38023_D03_S016,San Cristóbal de La Laguna,6.0,43.0,39.0,0.0,641.0,729.0,87.92866941015089,11.248285322359397
2023,20230101_38023_D03_S017,38023_D03_S017,San Cristóbal de La Laguna,13.0,36.0,35.0,0.0,392.0,476.0,82.3529411764706,14.915966386554622
2023,20230101_38023_D03_S018,38023_D03_S018,San Cristóbal de La Laguna,5.0,32.0,18.0,1.0,231.0,286.0,80.76923076923077,17.482517482517483
2023,20230101_38023_D03_S019,38023_D03_S019,San Cristóbal de La Laguna,4.0,41.0,34.0,0.0,649.0,728.0,89.14835164835165,10.302197802197803
2023,20230101_38023_D03_S020,38023_D03_S020,San Cristóbal de La Laguna,3.0,31.0,35.0,0.0,342.0,411.0,83.21167883211679,16.05839416058394
2023,20230101_38023_D03_S021,38023_D03_S021,San Cristóbal de La Laguna,6.0,27.0,50.0,0.0,389.0,472.0,82.41525423728814,16.3135593220339
2023,20230101_38023_D03_S022,38023_D03_S022,San Cristóbal de La Laguna,1.0,14.0,8.0,0.0,356.0,379.0,93.93139841688654,5.804749340369393
2023,20230101_38023_D03_S023,38023_D03_S023,San Cristóbal de La Laguna,9.0,34.0,26.0,0.0,421.0,490.0,85.91836734693878,12.244897959183673
2023,20230101_38023_D03_S024,38023_D03_S024,San Cristóbal de La Laguna,2.0,26.0,35.0,0.0,369.0,432.0,85.41666666666667,14.12037037037037
2023,20230101_38023_D03_S025,38023_D03_S025,San Cristóbal de La Laguna,3.0,59.0,50.0,0.0,798.0,910.0,87.6923076923077,11.978021978021978
2023,20230101_38023_D03_S026,38023_D03_S026,San Cristóbal de La Laguna,3.0,39.0,33.0,0.0,504.0,579.0,87.04663212435233,12.435233160621761
2023,20230101_38023_D03_S027,38023_D03_S027,San Cristóbal de La Laguna,2.0,28.0,31.0,0.0,585.0,646.0,90.55727554179566,9.13312693498452
2023,20230101_38023_D03_S028,38023_D03_S028,San Cristóbal de La Laguna,5.0,28.0,31.0,0.0,499.0,563.0,88.63232682060391,10.479573712255773
2023,20230101_38023_D03_S029,38023_D03_S029,San Cristóbal de La Laguna,6.0,43.0,31.0,0.0,596.0,676.0,88.16568047337279,10.946745562130177
2023,20230101_38023_D04_S001,38023_D04_S001,San Cristóbal de La Laguna,7.0,52.0,54.0,0.0,754.0,867.0,86.96655132641291,12.226066897347174
2023,20230101_38023_D04_S002,38023_D04_S002,San Cristóbal de La Laguna,4.0,38.0,47.0,0.0,680.0,769.0,88.42652795838751,11.053315994798439
2023,20230101_38023_D04_S003,38023_D04_S003,San Cristóbal de La Laguna,11.0,57.0,50.0,0.0,724.0,842.0,85.98574821852732,12.707838479809975
2023,20230101_38023_D04_S004,38023_D04_S004,San Cristóbal de La Laguna,5.0,38.0,26.0,1.0,347.0,416.0,83.41346153846153,15.384615384615385
2023,20230101_38023_D04_S005,38023_D04_S005,San Cristóbal de La Laguna,3.0,22.0,25.0,0.0,389.0,439.0,88.61047835990888,10.70615034168565
2023,20230101_38023_D04_S006,38023_D04_S006,San Cristóbal de La Laguna,7.0,58.0,37.0,0.0,520.0,622.0,83.60128617363344,15.27331189710611
2023,20230101_38023_D04_S007,38023_D04_S007,San Cristóbal de La Laguna,8.0,65.0,34.0,0.0,645.0,752.0,85.77127659574468,13.164893617021276
2023,20230101_38023_D04_S008,38023_D04_S008,San Cristóbal de La Laguna,7.0,23.0,24.0,0.0,327.0,381.0,85.8267716535433,12.335958005249344
2023,20230101_38023_D05_S001,38023_D05_S001,San Cristóbal de La Laguna,65.0,64.0,33.0,0.0,320.0,482.0,66.39004149377594,20.12448132780083
2023,20230101_38023_D05_S002,38023_D05_S002,San Cristóbal de La Laguna,88.0,59.0,37.0,0.0,414.0,598.0,69.23076923076923,16.05351170568562
2023,20230101_38023_D05_S003,38023_D05_S003,San Cristóbal de La Laguna,40.0,34.0,36.0,0.0,356.0,466.0,76.39484978540773,15.021459227467812
2023,20230101_38023_D05_S004,38023_D05_S004,San Cristóbal de La Laguna,32.0,37.0,27.0,0.0,293.0,389.0,75.32133676092545,16.452442159383033
2023,20230101_38023_D05_S005,38023_D05_S005,San Cristóbal de La Laguna,46.0,59.0,69.0,0.0,695.0,869.0,79.97698504027618,14.729574223245109
2023,20230101_38023_D05_S006,38023_D05_S006,San Cristóbal de La Laguna,26.0,43.0,25.0,0.0,415.0,509.0,81.53241650294696,13.359528487229863
2023,20230101_38023_D05_S007,38023_D05_S007,San Cristóbal de La Laguna,20.0,33.0,43.0,1.0,612.0,708.0,86.44067796610169,10.734463276836157
2023,20230101_38023_D05_S008,38023_D05_S008,San Cristóbal de La Laguna,48.0,42.0,27.0,0.0,291.0,408.0,71.32352941176471,16.91176470588235
2023,20230101_38023_D05_S009,38023_D05_S009,San Cristóbal de La Laguna,15.0,37.0,37.0,0.0,668.0,757.0,88.24306472919419,9.775429326287979
2023,20230101_38023_D05_S010,38023_D05_S010,San Cristóbal de La Laguna,55.0,77.0,54.0,0.0,602.0,788.0,76.39593908629442,16.624365482233504
2023,20230101_38023_D05_S011,38023_D05_S011,San Cristóbal de La Laguna,34.0,36.0,25.0,0.0,289.0,384.0,75.26041666666667,15.885416666666666
2023,20230101_38023_D05_S012,38023_D05_S012,San Cristóbal de La Laguna,55.0,72.0,33.0,0.0,429.0,589.0,72.83531409168081,17.826825127334466
2023,20230101_38023_D05_S013,38023_D05_S013,San Cristóbal de La Laguna,36.0,26.0,14.0,0.0,263.0,339.0,77.5811209439528,11.799410029498524
2023,20230101_38023_D05_S014,38023_D05_S014,San Cristóbal de La Laguna,44.0,53.0,51.0,0.0,546.0,694.0,78.6743515850144,14.985590778097983
2023,20230101_38023_D05_S015,38023_D05_S015,San Cristóbal de La Laguna,9.0,24.0,25.0,0.0,434.0,492.0,88.21138211382114,9.959349593495935
2023,20230101_38023_D06_S001,38023_D06_S001,San Cristóbal de La Laguna,6.0,32.0,44.0,0.0,523.0,605.0,86.44628099173553,12.561983471074381
2023,20230101_38023_D06_S002,38023_D06_S002,San Cristóbal de La Laguna,10.0,23.0,22.0,0.0,640.0,695.0,92.0863309352518,6.474820143884892
2023,20230101_38023_D06_S003,38023_D06_S003,San Cristóbal de La Laguna,8.0,44.0,31.0,0.0,449.0,532.0,84.3984962406015,14.097744360902256
2023,20230101_38023_D06_S004,38023_D06_S004,San Cristóbal de La Laguna,8.0,40.0,49.0,0.0,414.0,511.0,81.01761252446184,17.416829745596868
2023,20230101_38024_D01_S001,38024_D01_S001,"Llanos de Aridane, Los",81.0,90.0,28.0,1.0,875.0,1074.0,81.47113594040968,10.986964618249534
2023,20230101_38024_D01_S002,38024_D01_S002,"Llanos de Aridane, Los",64.0,59.0,36.0,0.0,604.0,763.0,79.16120576671035,12.450851900393184
2023,20230101_38024_D01_S003,38024_D01_S003,"Llanos de Aridane, Los",99.0,73.0,29.0,2.0,564.0,765.0,73.72549019607843,13.333333333333334
2023,20230101_38024_D01_S004,38024_D01_S004,"Llanos de Aridane, Los",38.0,46.0,15.0,0.0,376.0,475.0,79.15789473684211,12.842105263157896
2023,20230101_38024_D01_S005,38024_D01_S005,"Llanos de Aridane, Los",43.0,24.0,16.0,1.0,385.0,468.0,82.26495726495726,8.547008547008547
2023,20230101_38024_D01_S006,38024_D01_S006,"Llanos de Aridane, Los",68.0,42.0,22.0,3.0,524.0,656.0,79.8780487804878,9.75609756097561
2023,20230101_38024_D01_S007,38024_D01_S007,"Llanos de Aridane, Los",63.0,78.0,21.0,1.0,518.0,680.0,76.17647058823529,14.558823529411764
2023,20230101_38024_D01_S008,38024_D01_S008,"Llanos de Aridane, Los",49.0,58.0,23.0,0.0,583.0,713.0,81.7671809256662,11.360448807854137
2023,20230101_38024_D02_S001,38024_D02_S001,"Llanos de Aridane, Los",57.0,50.0,17.0,0.0,468.0,592.0,79.05405405405405,11.317567567567568
2023,20230101_38024_D02_S002,38024_D02_S002,"Llanos de Aridane, Los",66.0,72.0,30.0,0.0,462.0,630.0,73.33333333333333,16.19047619047619
2023,20230101_38024_D03_S001,38024_D03_S001,"Llanos de Aridane, Los",97.0,69.0,34.0,0.0,610.0,810.0,75.30864197530865,12.716049382716049
2023,20230101_38024_D03_S002,38024_D03_S002,"Llanos de Aridane, Los",58.0,43.0,14.0,1.0,491.0,606.0,81.02310231023102,9.405940594059405
2023,20230101_38024_D03_S003,38024_D03_S003,"Llanos de Aridane, Los",54.0,47.0,18.0,0.0,345.0,464.0,74.35344827586206,14.008620689655173
2023,20230101_38025_D01_S001,38025_D01_S001,"Matanza de Acentejo, La",14.0,142.0,48.0,0.0,714.0,918.0,77.77777777777777,20.697167755991284
2023,20230101_38025_D01_S002,38025_D01_S002,"Matanza de Acentejo, La",9.0,80.0,36.0,0.0,549.0,674.0,81.4540059347181,17.2106824925816
2023,20230101_38025_D01_S003,38025_D01_S003,"Matanza de Acentejo, La",9.0,95.0,36.0,0.0,827.0,967.0,85.52223371251293,13.547052740434333
2023,20230101_38025_D01_S004,38025_D01_S004,"Matanza de Acentejo, La",12.0,93.0,47.0,1.0,811.0,963.0,84.21599169262721,14.537902388369679
2023,20230101_38025_D01_S005,38025_D01_S005,"Matanza de Acentejo, La",9.0,60.0,11.0,0.0,263.0,343.0,76.67638483965014,20.699708454810494
2023,20230101_38026_D01_S001,38026_D01_S001,"Orotava, La",14.0,27.0,25.0,1.0,535.0,601.0,89.01830282861897,8.6522462562396
2023,20230101_38026_D01_S002,38026_D01_S002,"Orotava, La",12.0,40.0,24.0,0.0,648.0,724.0,89.50276243093923,8.839779005524862
2023,20230101_38026_D01_S004,38026_D01_S004,"Orotava, La",10.0,29.0,32.0,0.0,603.0,674.0,89.46587537091987,9.050445103857566
2023,20230101_38026_D02_S001,38026_D02_S001,"Orotava, La",11.0,40.0,25.0,0.0,553.0,629.0,87.91732909379968,10.333863275039745
2023,20230101_38026_D02_S002,38026_D02_S002,"Orotava, La",5.0,50.0,22.0,0.0,434.0,511.0,84.93150684931507,14.090019569471623
2023,20230101_38026_D02_S003,38026_D02_S003,"Orotava, La",13.0,88.0,53.0,0.0,860.0,1014.0,84.81262327416174,13.905325443786982
2023,20230101_38026_D02_S004,38026_D02_S004,"Orotava, La",5.0,26.0,18.0,0.0,382.0,431.0,88.63109048723898,10.208816705336426
2023,20230101_38026_D03_S001,38026_D03_S001,"Orotava, La",22.0,75.0,31.0,0.0,464.0,592.0,78.37837837837837,17.905405405405407
2023,20230101_38026_D03_S002,38026_D03_S002,"Orotava, La",10.0,43.0,32.0,0.0,397.0,482.0,82.36514522821577,15.560165975103734
2023,20230101_38026_D03_S003,38026_D03_S003,"Orotava, La",12.0,54.0,26.0,0.0,642.0,734.0,87.46594005449592,10.899182561307901
2023,20230101_38026_D03_S004,38026_D03_S004,"Orotava, La",17.0,77.0,37.0,0.0,752.0,883.0,85.16421291053227,12.910532276330692
2023,20230101_38026_D03_S005,38026_D03_S005,"Orotava, La",12.0,36.0,29.0,1.0,380.0,457.0,83.15098468271334,14.223194748358862
2023,20230101_38026_D03_S006,38026_D03_S006,"Orotava, La",11.0,59.0,36.0,0.0,677.0,783.0,86.46232439335887,12.132822477650064
