year,geo_ocupacion,section_key,municipio,casos_alta_cualificacion,casos_ocupacion_no_consta,casos_ocupaciones_elementales,casos_cualificados_bajo,ocupacion_total,ocupacion_total_conocida,pct_alta_cualificacion,pct_ocupaciones_elementales
2023,20230101_38031_D05_S003,38031_D05_S003,"Realejos, Los",47,10,95,212,364,354,13.27683615819209,26.836158192090394
2023,20230101_38031_D06_S001,38031_D06_S001,"Realejos, Los",54,11,131,258,454,443,12.18961625282167,29.571106094808126
2023,20230101_38031_D06_S002,38031_D06_S002,"Realejos, Los",74,16,141,353,584,568,13.028169014084508,24.823943661971832
2023,20230101_38032_D01_S001,38032_D01_S001,"Rosario, El",116,13,43,174,346,333,34.83483483483484,12.912912912912914
2023,20230101_38032_D01_S002,38032_D01_S002,"Rosario, El",65,12,59,169,305,293,22.18430034129693,20.13651877133106
2023,20230101_38032_D01_S003,38032_D01_S003,"Rosario, El",266,34,99,406,805,771,34.50064850843061,12.84046692607004
2023,20230101_38032_D01_S004,38032_D01_S004,"Rosario, El",460,41,37,409,947,906,50.77262693156733,4.083885209713024
2023,20230101_38032_D01_S005,38032_D01_S005,"Rosario, El",58,13,62,188,321,308,18.83116883116883,20.12987012987013
2023,20230101_38032_D01_S006,38032_D01_S006,"Rosario, El",586,50,24,347,1007,957,61.23301985370951,2.5078369905956115
2023,20230101_38032_D01_S007,38032_D01_S007,"Rosario, El",183,20,56,365,624,604,30.29801324503311,9.271523178807946
2023,20230101_38032_D01_S008,38032_D01_S008,"Rosario, El",403,40,20,294,757,717,56.206415620641565,2.789400278940028
2023,20230101_38032_D01_S009,38032_D01_S009,"Rosario, El",99,10,51,155,315,305,32.459016393442624,16.721311475409838
2023,20230101_38032_D01_S010,38032_D01_S010,"Rosario, El",189,24,102,383,698,674,28.041543026706233,15.13353115727003
2023,20230101_38032_D01_S011,38032_D01_S011,"Rosario, El",454,55,33,353,895,840,54.04761904761905,3.9285714285714284
2023,20230101_38032_D01_S012,38032_D01_S012,"Rosario, El",392,32,12,227,663,631,62.12361331220285,1.901743264659271
2023,20230101_38032_D01_S013,38032_D01_S013,"Rosario, El",263,29,39,187,518,489,53.78323108384458,7.975460122699387
2023,20230101_38033_D01_S001,38033_D01_S001,San Andrés y Sauces,136,36,71,279,522,486,27.983539094650205,14.609053497942387
2023,20230101_38033_D01_S002,38033_D01_S002,San Andrés y Sauces,70,19,36,178,303,284,24.64788732394366,12.67605633802817
2023,20230101_38033_D01_S003,38033_D01_S003,San Andrés y Sauces,135,51,91,291,568,517,26.11218568665377,17.60154738878143
2023,20230101_38033_D02_S001,38033_D02_S001,San Andrés y Sauces,127,40,83,268,518,478,26.569037656903767,17.364016736401673
2023,20230101_38034_D01_S001,38034_D01_S001,San Juan de la Rambla,189,12,57,230,488,476,39.705882352941174,11.974789915966387
2023,20230101_38034_D01_S002,38034_D01_S002,San Juan de la Rambla,131,30,132,442,735,705,18.581560283687942,18.72340425531915
2023,20230101_38034_D01_S003,38034_D01_S003,San Juan de la Rambla,38,9,42,186,275,266,14.285714285714286,15.789473684210526
2023,20230101_38034_D01_S004,38034_D01_S004,San Juan de la Rambla,58,14,97,298,467,453,12.803532008830022,21.41280353200883
2023,20230101_38035_D01_S001,38035_D01_S001,San Miguel de Abona,260,40,152,615,1067,1027,25.31645569620253,14.800389483933788
2023,20230101_38035_D01_S002,38035_D01_S002,San Miguel de Abona,172,29,142,534,877,848,20.28301886792453,16.745283018867923
2023,20230101_38035_D01_S003,38035_D01_S003,San Miguel de Abona,209,36,145,654,1044,1008,20.734126984126984,14.384920634920634
2023,20230101_38035_D01_S004,38035_D01_S004,San Miguel de Abona,535,117,310,1433,2395,2278,23.485513608428445,13.608428446005268
2023,20230101_38035_D01_S005,38035_D01_S005,San Miguel de Abona,81,12,80,255,428,416,19.471153846153847,19.23076923076923
2023,20230101_38035_D01_S006,38035_D01_S006,San Miguel de Abona,80,26,162,439,707,681,11.747430249632894,23.788546255506606
2023,20230101_38035_D01_S007,38035_D01_S007,San Miguel de Abona,256,46,99,655,1056,1010,25.346534653465348,9.801980198019802
2023,20230101_38035_D01_S008,38035_D01_S008,San Miguel de Abona,286,49,109,690,1134,1085,26.359447004608295,10.046082949308756
2023,20230101_38035_D01_S009,38035_D01_S009,San Miguel de Abona,130,39,253,622,1044,1005,12.935323383084578,25.17412935323383
2023,20230101_38036_D01_S001,38036_D01_S001,San Sebastián de la Gomera,251,30,68,301,650,620,40.483870967741936,10.96774193548387
2023,20230101_38036_D01_S002,38036_D01_S002,San Sebastián de la Gomera,192,44,142,464,842,798,24.06015037593985,17.794486215538846
2023,20230101_38036_D01_S003,38036_D01_S003,San Sebastián de la Gomera,82,11,52,189,334,323,25.386996904024766,16.09907120743034
2023,20230101_38036_D01_S005,38036_D01_S005,San Sebastián de la Gomera,261,42,129,440,872,830,31.44578313253012,15.542168674698795
2023,20230101_38036_D01_S006,38036_D01_S006,San Sebastián de la Gomera,204,22,90,275,591,569,35.85237258347979,15.817223198594025
2023,20230101_38036_D01_S007,38036_D01_S007,San Sebastián de la Gomera,68,15,89,197,369,354,19.2090395480226,25.141242937853107
2023,20230101_38036_D01_S008,38036_D01_S008,San Sebastián de la Gomera,224,27,79,316,646,619,36.18739903069467,12.762520193861066
2023,20230101_38037_D01_S001,38037_D01_S001,Santa Cruz de la Palma,192,25,72,287,576,551,34.84573502722323,13.067150635208712
2023,20230101_38037_D01_S002,38037_D01_S002,Santa Cruz de la Palma,107,17,99,245,468,451,23.725055432372507,21.951219512195124
2023,20230101_38037_D01_S003,38037_D01_S003,Santa Cruz de la Palma,333,31,124,441,929,898,37.08240534521158,13.808463251670378
2023,20230101_38037_D02_S001,38037_D02_S001,Santa Cruz de la Palma,145,9,38,156,348,339,42.772861356932154,11.2094395280236
2023,20230101_38037_D02_S002,38037_D02_S002,Santa Cruz de la Palma,227,18,74,263,582,564,40.248226950354606,13.120567375886525
2023,20230101_38037_D02_S003,38037_D02_S003,Santa Cruz de la Palma,353,39,124,528,1044,1005,35.124378109452735,12.338308457711443
2023,20230101_38037_D02_S005,38037_D02_S005,Santa Cruz de la Palma,10,3,11,19,43,40,25.0,27.5
2023,20230101_38037_D03_S001,38037_D03_S001,Santa Cruz de la Palma,202,20,54,211,487,467,43.25481798715204,11.563169164882227
2023,20230101_38037_D03_S002,38037_D03_S002,Santa Cruz de la Palma,127,16,55,182,380,364,34.89010989010989,15.10989010989011
2023,20230101_38037_D03_S003,38037_D03_S003,Santa Cruz de la Palma,80,13,101,269,463,450,17.77777777777778,22.444444444444443
2023,20230101_38037_D03_S004,38037_D03_S004,Santa Cruz de la Palma,150,23,89,265,527,504,29.761904761904763,17.658730158730158
2023,20230101_38037_D03_S005,38037_D03_S005,Santa Cruz de la Palma,102,33,137,376,648,615,16.585365853658537,22.276422764227643
2023,20230101_38038_D01_S001,38038_D01_S001,Santa Cruz de Tenerife,389,28,23,207,647,619,62.84329563812601,3.715670436187399
2023,20230101_38038_D01_S002,38038_D01_S002,Santa Cruz de Tenerife,204,21,36,165,426,405,50.370370370370374,8.88888888888889
2023,20230101_38038_D01_S003,38038_D01_S003,Santa Cruz de Tenerife,322,38,24,256,640,602,53.48837209302326,3.9867109634551494
2023,20230101_38038_D01_S004,38038_D01_S004,Santa Cruz de Tenerife,266,18,18,167,469,451,58.980044345898,3.991130820399113
2023,20230101_38038_D01_S006,38038_D01_S006,Santa Cruz de Tenerife,454,36,51,301,842,806,56.32754342431762,6.327543424317618
2023,20230101_38038_D01_S007,38038_D01_S007,Santa Cruz de Tenerife,175,19,14,118,326,307,57.00325732899023,4.5602605863192185
2023,20230101_38038_D01_S008,38038_D01_S008,Santa Cruz de Tenerife,585,56,23,231,895,839,69.7258641239571,2.7413587604290823
2023,20230101_38038_D01_S009,38038_D01_S009,Santa Cruz de Tenerife,292,23,10,133,458,435,67.1264367816092,2.2988505747126435
2023,20230101_38038_D01_S010,38038_D01_S010,Santa Cruz de Tenerife,421,42,21,183,667,625,67.36,3.36
2023,20230101_38038_D01_S011,38038_D01_S011,Santa Cruz de Tenerife,257,18,13,123,411,393,65.39440203562341,3.3078880407124682
2023,20230101_38038_D01_S012,38038_D01_S012,Santa Cruz de Tenerife,597,35,12,180,824,789,75.66539923954373,1.520912547528517
2023,20230101_38038_D02_S001,38038_D02_S001,Santa Cruz de Tenerife,261,23,23,176,483,460,56.73913043478261,5.0
2023,20230101_38038_D02_S002,38038_D02_S002,Santa Cruz de Tenerife,236,24,13,145,418,394,59.898477157360404,3.299492385786802
2023,20230101_38038_D02_S003,38038_D02_S003,Santa Cruz de Tenerife,321,26,26,213,586,560,57.32142857142857,4.642857142857143
2023,20230101_38038_D02_S004,38038_D02_S004,Santa Cruz de Tenerife,219,14,24,109,366,352,62.21590909090909,6.818181818181818
2023,20230101_38038_D02_S005,38038_D02_S005,Santa Cruz de Tenerife,400,33,27,229,689,656,60.97560975609756,4.115853658536586
2023,20230101_38038_D02_S006,38038_D02_S006,Santa Cruz de Tenerife,427,39,31,260,757,718,59.47075208913649,4.3175487465181055
2023,20230101_38038_D02_S007,38038_D02_S007,Santa Cruz de Tenerife,207,19,15,96,337,318,65.09433962264151,4.716981132075472
2023,20230101_38038_D02_S008,38038_D02_S008,Santa Cruz de Tenerife,292,20,20,189,521,501,58.28343313373254,3.992015968063872
2023,20230101_38038_D02_S009,38038_D02_S009,Santa Cruz de Tenerife,431,32,41,285,789,757,56.935270805812415,5.416116248348745
2023,20230101_38038_D03_S001,38038_D03_S001,Santa Cruz de Tenerife,425,30,8,171,634,604,70.36423841059603,1.3245033112582782
2023,20230101_38038_D03_S002,38038_D03_S002,Santa Cruz de Tenerife,178,20,21,180,399,379,46.96569920844327,5.54089709762533
2023,20230101_38038_D03_S003,38038_D03_S003,Santa Cruz de Tenerife,335,27,36,236,634,607,55.18945634266886,5.930807248764415
2023,20230101_38038_D03_S004,38038_D03_S004,Santa Cruz de Tenerife,109,10,30,141,290,280,38.92857142857143,10.714285714285714
2023,20230101_38038_D03_S005,38038_D03_S005,Santa Cruz de Tenerife,250,22,57,262,591,569,43.936731107205624,10.017574692442881
2023,20230101_38038_D03_S006,38038_D03_S006,Santa Cruz de Tenerife,191,13,8,84,296,283,67.49116607773851,2.8268551236749118
2023,20230101_38038_D03_S007,38038_D03_S007,Santa Cruz de Tenerife,133,28,29,188,378,350,38.0,8.285714285714286
2023,20230101_38038_D03_S008,38038_D03_S008,Santa Cruz de Tenerife,221,20,22,210,473,453,48.78587196467991,4.856512141280353
2023,20230101_38038_D03_S009,38038_D03_S009,Santa Cruz de Tenerife,310,21,35,206,572,551,56.261343012704174,6.352087114337568
2023,20230101_38038_D03_S010,38038_D03_S010,Santa Cruz de Tenerife,139,15,31,154,339,324,42.901234567901234,9.567901234567902
2023,20230101_38038_D03_S011,38038_D03_S011,Santa Cruz de Tenerife,297,21,23,134,475,454,65.41850220264317,5.066079295154185
2023,20230101_38038_D03_S013,38038_D03_S013,Santa Cruz de Tenerife,255,20,28,217,520,500,51.0,5.6
2023,20230101_38038_D03_S014,38038_D03_S014,Santa Cruz de Tenerife,286,25,39,256,606,581,49.225473321858864,6.712564543889845
2023,20230101_38038_D03_S015,38038_D03_S015,Santa Cruz de Tenerife,286,19,42,219,566,547,52.285191956124315,7.678244972577697
2023,20230101_38038_D03_S016,38038_D03_S016,Santa Cruz de Tenerife,134,10,55,172,371,361,37.119113573407205,15.23545706371191
2023,20230101_38038_D03_S017,38038_D03_S017,Santa Cruz de Tenerife,165,12,26,149,352,340,48.529411764705884,7.647058823529412
2023,20230101_38038_D03_S018,38038_D03_S018,Santa Cruz de Tenerife,109,17,40,170,336,319,34.1692789968652,12.539184952978056
2023,20230101_38038_D03_S019,38038_D03_S019,Santa Cruz de Tenerife,248,13,20,190,471,458,54.148471615720524,4.366812227074236
2023,20230101_38038_D03_S020,38038_D03_S020,Santa Cruz de Tenerife,437,31,30,231,729,698,62.607449856733524,4.2979942693409745
2023,20230101_38038_D03_S021,38038_D03_S021,Santa Cruz de Tenerife,507,38,11,254,810,772,65.67357512953367,1.4248704663212435
2023,20230101_38038_D04_S001,38038_D04_S001,Santa Cruz de Tenerife,43,9,35,107,194,185,23.243243243243242,18.91891891891892
2023,20230101_38038_D04_S002,38038_D04_S002,Santa Cruz de Tenerife,69,15,60,185,329,314,21.97452229299363,19.10828025477707
2023,20230101_38038_D04_S003,38038_D04_S003,Santa Cruz de Tenerife,126,17,88,255,486,469,26.865671641791046,18.763326226012794
2023,20230101_38038_D04_S004,38038_D04_S004,Santa Cruz de Tenerife,92,16,60,230,398,382,24.083769633507853,15.706806282722512
2023,20230101_38038_D04_S005,38038_D04_S005,Santa Cruz de Tenerife,97,23,74,221,415,392,24.744897959183675,18.877551020408163
2023,20230101_38038_D04_S006,38038_D04_S006,Santa Cruz de Tenerife,99,18,68,263,448,430,23.023255813953487,15.813953488372093
2023,20230101_38038_D04_S007,38038_D04_S007,Santa Cruz de Tenerife,79,21,39,209,348,327,24.159021406727827,11.926605504587156
2023,20230101_38038_D04_S009,38038_D04_S009,Santa Cruz de Tenerife,91,12,89,295,487,475,19.157894736842106,18.736842105263158
2023,20230101_38038_D04_S011,38038_D04_S011,Santa Cruz de Tenerife,74,17,65,250,406,389,19.02313624678663,16.709511568123393
2023,20230101_38038_D04_S012,38038_D04_S012,Santa Cruz de Tenerife,70,12,46,198,326,314,22.29299363057325,14.64968152866242
2023,20230101_38038_D04_S014,38038_D04_S014,Santa Cruz de Tenerife,63,17,50,153,283,266,23.68421052631579,18.796992481203006
2023,20230101_38038_D04_S015,38038_D04_S015,Santa Cruz de Tenerife,29,10,40,170,249,239,12.133891213389122,16.736401673640167
2023,20230101_38038_D05_S001,38038_D05_S001,Santa Cruz de Tenerife,417,23,11,158,609,586,71.160409556314,1.8771331058020477
2023,20230101_38038_D05_S002,38038_D05_S002,Santa Cruz de Tenerife,408,34,47,230,719,685,59.56204379562044,6.861313868613139
2023,20230101_38038_D05_S003,38038_D05_S003,Santa Cruz de Tenerife,277,36,45,186,544,508,54.52755905511811,8.858267716535433
2023,20230101_38038_D05_S004,38038_D05_S004,Santa Cruz de Tenerife,223,22,34,153,432,410,54.390243902439025,8.292682926829269
2023,20230101_38038_D05_S005,38038_D05_S005,Santa Cruz de Tenerife,322,24,49,229,624,600,53.666666666666664,8.166666666666666
2023,20230101_38038_D05_S006,38038_D05_S006,Santa Cruz de Tenerife,270,24,49,232,575,551,49.00181488203267,8.892921960072595
2023,20230101_38038_D05_S007,38038_D05_S007,Santa Cruz de Tenerife,257,36,42,208,543,507,50.69033530571992,8.284023668639053
2023,20230101_38038_D05_S008,38038_D05_S008,Santa Cruz de Tenerife,331,22,42,207,602,580,57.06896551724138,7.241379310344827
2023,20230101_38038_D05_S009,38038_D05_S009,Santa Cruz de Tenerife,294,29,30,128,481,452,65.04424778761062,6.6371681415929205
2023,20230101_38038_D05_S010,38038_D05_S010,Santa Cruz de Tenerife,471,37,16,152,676,639,73.70892018779342,2.503912363067293
2023,20230101_38038_D05_S011,38038_D05_S011,Santa Cruz de Tenerife,180,17,27,128,352,335,53.73134328358209,8.059701492537313
2023,20230101_38038_D05_S012,38038_D05_S012,Santa Cruz de Tenerife,474,46,40,247,807,761,62.28646517739816,5.256241787122208
2023,20230101_38038_D05_S013,38038_D05_S013,Santa Cruz de Tenerife,224,15,45,186,470,455,49.23076923076923,9.89010989010989
2023,20230101_38038_D05_S014,38038_D05_S014,Santa Cruz de Tenerife,229,38,59,227,553,515,44.46601941747573,11.45631067961165
2023,20230101_38038_D05_S015,38038_D05_S015,Santa Cruz de Tenerife,188,17,19,110,334,317,59.305993690851736,5.993690851735016
2023,20230101_38038_D06_S001,38038_D06_S001,Santa Cruz de Tenerife,304,28,43,221,596,568,53.521126760563384,7.570422535211268
2023,20230101_38038_D06_S002,38038_D06_S002,Santa Cruz de Tenerife,191,10,8,100,309,299,63.87959866220736,2.6755852842809364
2023,20230101_38038_D06_S003,38038_D06_S003,Santa Cruz de Tenerife,121,18,62,232,433,415,29.156626506024097,14.939759036144578
2023,20230101_38038_D06_S004,38038_D06_S004,Santa Cruz de Tenerife,57,21,68,199,345,324,17.59259259259259,20.987654320987655
2023,20230101_38038_D06_S005,38038_D06_S005,Santa Cruz de Tenerife,184,13,37,187,421,408,45.09803921568628,9.068627450980392
2023,20230101_38038_D06_S006,38038_D06_S006,Santa Cruz de Tenerife,156,10,6,94,266,256,60.9375,2.34375
2023,20230101_38038_D06_S007,38038_D06_S007,Santa Cruz de Tenerife,382,53,70,433,938,885,43.163841807909606,7.909604519774011
2023,20230101_38038_D06_S008,38038_D06_S008,Santa Cruz de Tenerife,232,20,24,155,431,411,56.447688564476884,5.839416058394161
2023,20230101_38038_D06_S010,38038_D06_S010,Santa Cruz de Tenerife,154,12,33,216,415,403,38.21339950372209,8.188585607940446
2023,20230101_38038_D06_S011,38038_D06_S011,Santa Cruz de Tenerife,142,11,55,199,407,396,35.85858585858586,13.88888888888889
2023,20230101_38038_D06_S012,38038_D06_S012,Santa Cruz de Tenerife,278,29,44,269,620,591,47.03891708967851,7.4450084602368864
2023,20230101_38038_D06_S013,38038_D06_S013,Santa Cruz de Tenerife,215,17,26,136,394,377,57.02917771883289,6.896551724137931
2023,20230101_38038_D06_S014,38038_D06_S014,Santa Cruz de Tenerife,185,23,33,219,460,437,42.33409610983982,7.551487414187643
2023,20230101_38038_D06_S016,38038_D06_S016,Santa Cruz de Tenerife,36,14,75,174,299,285,12.631578947368421,26.31578947368421
2023,20230101_38038_D06_S017,38038_D06_S017,Santa Cruz de Tenerife,122,25,72,246,465,440,27.727272727272727,16.363636363636363
2023,20230101_38038_D06_S018,38038_D06_S018,Santa Cruz de Tenerife,153,23,32,190,398,375,40.8,8.533333333333333
2023,20230101_38038_D06_S019,38038_D06_S019,Santa Cruz de Tenerife,177,9,52,185,423,414,42.7536231884058,12.560386473429952
2023,20230101_38038_D06_S020,38038_D06_S020,Santa Cruz de Tenerife,124,8,54,203,389,381,32.54593175853018,14.173228346456693
2023,20230101_38038_D06_S021,38038_D06_S021,Santa Cruz de Tenerife,200,28,61,278,567,539,37.105751391465674,11.317254174397032
2023,20230101_38038_D06_S022,38038_D06_S022,Santa Cruz de Tenerife,407,59,36,364,866,807,50.43370508054523,4.4609665427509295
2023,20230101_38038_D06_S023,38038_D06_S023,Santa Cruz de Tenerife,86,16,67,197,366,350,24.571428571428573,19.142857142857142
2023,20230101_38038_D06_S025,38038_D06_S025,Santa Cruz de Tenerife,516,48,27,294,885,837,61.64874551971326,3.225806451612903
2023,20230101_38038_D06_S026,38038_D06_S026,Santa Cruz de Tenerife,56,2,34,158,250,248,22.580645161290324,13.709677419354838
2023,20230101_38038_D06_S028,38038_D06_S028,Santa Cruz de Tenerife,262,41,61,315,679,638,41.06583072100314,9.561128526645769
2023,20230101_38038_D06_S029,38038_D06_S029,Santa Cruz de Tenerife,81,4,5,42,132,128,63.28125,3.90625
2023,20230101_38038_D07_S001,38038_D07_S001,Santa Cruz de Tenerife,286,34,78,369,767,733,39.017735334242836,10.641200545702592
2023,20230101_38038_D07_S002,38038_D07_S002,Santa Cruz de Tenerife,128,25,96,336,585,560,22.857142857142858,17.142857142857142
