year,geocode,section_key,municipio,distrito,seccion,renta_bruta_media_hogar,renta_bruta_media_persona,renta_neta_uc_media,renta_neta_uc_mediana,renta_ratio_media_mediana,map_year_renta
2022,20230101_38006_D01_S021,38006_D01_S021,Arona,1,21,28723.0,10382.0,14261.0,13650.0,1.0447619047619048,2023
2022,20230101_38006_D01_S022,38006_D01_S022,Arona,1,22,35763.0,12331.0,16674.0,15050.0,1.107906976744186,2023
2022,20230101_38006_D01_S023,38006_D01_S023,Arona,1,23,26453.0,10299.0,13657.0,12250.0,1.1148571428571428,2023
2022,20230101_38006_D01_S024,38006_D01_S024,Arona,1,24,33252.0,11547.0,15802.0,14350.0,1.101184668989547,2023
2022,20230101_38006_D01_S025,38006_D01_S025,Arona,1,25,35415.0,12430.0,16739.0,16450.0,1.0175683890577507,2023
2022,20230101_38006_D01_S026,38006_D01_S026,Arona,1,26,34679.0,13116.0,17262.0,14350.0,1.2029268292682926,2023
2022,20230101_38006_D01_S027,38006_D01_S027,Arona,1,27,31090.0,11227.0,15298.0,15050.0,1.0164784053156146,2023
2022,20230101_38006_D01_S028,38006_D01_S028,Arona,1,28,38436.0,12743.0,17171.0,15750.0,1.0902222222222222,2023
2022,20230101_38006_D01_S029,38006_D01_S029,Arona,1,29,25537.0,8401.0,11835.0,10850.0,1.0907834101382488,2023
2022,20230101_38006_D01_S030,38006_D01_S030,Arona,1,30,29644.0,10432.0,14339.0,13650.0,1.0504761904761906,2023
2022,20230101_38006_D01_S031,38006_D01_S031,Arona,1,31,25638.0,8396.0,11921.0,10850.0,1.0987096774193548,2023
2022,20230101_38006_D01_S032,38006_D01_S032,Arona,1,32,24361.0,10235.0,13698.0,12250.0,1.118204081632653,2023
2022,20230101_38006_D01_S033,38006_D01_S033,Arona,1,33,34249.0,15374.0,19311.0,15050.0,1.28312292358804,2023
2022,20230101_38006_D01_S034,38006_D01_S034,Arona,1,34,32437.0,11600.0,15917.0,13650.0,1.166080586080586,2023
2022,20230101_38007_D01_S001,38007_D01_S001,Barlovento,1,1,31402.0,11909.0,16965.0,14350.0,1.1822299651567945,2023
2022,20230101_38008_D01_S001,38008_D01_S001,Breña Alta,1,1,38532.0,14347.0,19426.0,16450.0,1.1809118541033434,2023
2022,20230101_38008_D01_S002,38008_D01_S002,Breña Alta,1,2,41063.0,15661.0,21761.0,17150.0,1.268862973760933,2023
2022,20230101_38008_D01_S003,38008_D01_S003,Breña Alta,1,3,45990.0,17150.0,23405.0,19950.0,1.1731829573934838,2023
2022,20230101_38008_D01_S004,38008_D01_S004,Breña Alta,1,4,36928.0,13501.0,18796.0,16450.0,1.142613981762918,2023
2022,20230101_38009_D01_S001,38009_D01_S001,Breña Baja,1,1,44551.0,16784.0,22888.0,19250.0,1.188987012987013,2023
2022,20230101_38009_D01_S002,38009_D01_S002,Breña Baja,1,2,42719.0,15597.0,21998.0,19250.0,1.1427532467532469,2023
2022,20230101_38009_D01_S003,38009_D01_S003,Breña Baja,1,3,50632.0,20484.0,27732.0,24150.0,1.1483229813664597,2023
2022,20230101_38009_D01_S004,38009_D01_S004,Breña Baja,1,4,47087.0,18170.0,24646.0,20650.0,1.1935108958837772,2023
2022,20230101_38010_D01_S001,38010_D01_S001,Buenavista del Norte,1,1,37054.0,14159.0,18742.0,15050.0,1.2453156146179403,2023
2022,20230101_38010_D01_S002,38010_D01_S002,Buenavista del Norte,1,2,26019.0,10216.0,14218.0,13650.0,1.0416117216117216,2023
2022,20230101_38010_D01_S003,38010_D01_S003,Buenavista del Norte,1,3,30956.0,11416.0,16036.0,15050.0,1.065514950166113,2023
2022,20230101_38010_D01_S004,38010_D01_S004,Buenavista del Norte,1,4,31552.0,11503.0,15819.0,14350.0,1.102369337979094,2023
2022,20230101_38011_D01_S001,38011_D01_S001,Candelaria,1,1,42142.0,14955.0,19611.0,18550.0,1.0571967654986523,2023
2022,20230101_38011_D01_S002,38011_D01_S002,Candelaria,1,2,45238.0,16012.0,20700.0,17850.0,1.1596638655462186,2023
2022,20230101_38011_D01_S003,38011_D01_S003,Candelaria,1,3,42277.0,16899.0,21090.0,19250.0,1.0955844155844157,2023
2022,20230101_38011_D01_S004,38011_D01_S004,Candelaria,1,4,34874.0,14207.0,17990.0,15750.0,1.1422222222222222,2023
2022,20230101_38011_D01_S005,38011_D01_S005,Candelaria,1,5,42380.0,17884.0,21673.0,19250.0,1.12587012987013,2023
2022,20230101_38011_D01_S006,38011_D01_S006,Candelaria,1,6,37045.0,17138.0,20508.0,19250.0,1.0653506493506493,2023
2022,20230101_38011_D01_S007,38011_D01_S007,Candelaria,1,7,38875.0,17979.0,21197.0,19950.0,1.0625062656641604,2023
2022,20230101_38011_D01_S008,38011_D01_S008,Candelaria,1,8,36613.0,15046.0,18940.0,17850.0,1.0610644257703081,2023
2022,20230101_38011_D01_S009,38011_D01_S009,Candelaria,1,9,44230.0,17861.0,21974.0,19950.0,1.101453634085213,2023
2022,20230101_38011_D01_S010,38011_D01_S010,Candelaria,1,10,34270.0,15557.0,19172.0,17150.0,1.1179008746355685,2023
2022,20230101_38011_D01_S011,38011_D01_S011,Candelaria,1,11,41832.0,16834.0,20941.0,19950.0,1.049674185463659,2023
2022,20230101_38011_D01_S012,38011_D01_S012,Candelaria,1,12,40655.0,19722.0,22931.0,20650.0,1.1104600484261502,2023
2022,20230101_38011_D02_S001,38011_D02_S001,Candelaria,2,1,46336.0,16050.0,21321.0,19250.0,1.1075844155844157,2023
2022,20230101_38011_D02_S002,38011_D02_S002,Candelaria,2,2,54981.0,18521.0,23865.0,20650.0,1.1556900726392252,2023
2022,20230101_38011_D02_S003,38011_D02_S003,Candelaria,2,3,40109.0,14372.0,18846.0,16450.0,1.1456534954407296,2023
2022,20230101_38011_D02_S004,38011_D02_S004,Candelaria,2,4,38801.0,14739.0,19175.0,17150.0,1.1180758017492711,2023
2022,20230101_38011_D02_S005,38011_D02_S005,Candelaria,2,5,72284.0,24065.0,29672.0,28350.0,1.04663139329806,2023
2022,20230101_38012_D01_S001,38012_D01_S001,Fasnia,1,1,36979.0,15384.0,19266.0,17150.0,1.1233819241982508,2023
2022,20230101_38012_D01_S002,38012_D01_S002,Fasnia,1,2,31465.0,13734.0,17396.0,15750.0,1.1045079365079364,2023
2022,20230101_38013_D01_S001,38013_D01_S001,Frontera,1,1,36578.0,12802.0,17405.0,15050.0,1.1564784053156145,2023
2022,20230101_38013_D01_S002,38013_D01_S002,Frontera,1,2,33594.0,11910.0,16257.0,14350.0,1.1328919860627178,2023
2022,20230101_38014_D01_S001,38014_D01_S001,Fuencaliente de La Palma,1,1,32050.0,13647.0,18450.0,15750.0,1.1714285714285715,2023
2022,20230101_38014_D01_S002,38014_D01_S002,Fuencaliente de La Palma,1,2,25898.0,12591.0,16603.0,14350.0,1.1570034843205574,2023
2022,20230101_38015_D01_S001,38015_D01_S001,Garachico,1,1,38756.0,13706.0,18096.0,15750.0,1.148952380952381,2023
2022,20230101_38015_D01_S002,38015_D01_S002,Garachico,1,2,46168.0,17775.0,21371.0,16450.0,1.2991489361702129,2023
2022,20230101_38015_D02_S001,38015_D02_S001,Garachico,2,1,34840.0,12150.0,16733.0,13650.0,1.2258608058608058,2023
2022,20230101_38015_D02_S002,38015_D02_S002,Garachico,2,2,27105.0,10149.0,14023.0,12950.0,1.082857142857143,2023
2022,20230101_38016_D01_S001,38016_D01_S001,Garafía,1,1,21188.0,9193.0,13771.0,12950.0,1.0633976833976835,2023
2022,20230101_38017_D01_S001,38017_D01_S001,Granadilla de Abona,1,1,40403.0,13039.0,18173.0,17150.0,1.0596501457725946,2023
2022,20230101_38017_D01_S002,38017_D01_S002,Granadilla de Abona,1,2,39011.0,12687.0,17570.0,17150.0,1.0244897959183674,2023
2022,20230101_38017_D01_S003,38017_D01_S003,Granadilla de Abona,1,3,32238.0,10614.0,14760.0,13650.0,1.0813186813186813,2023
2022,20230101_38017_D01_S004,38017_D01_S004,Granadilla de Abona,1,4,31957.0,11111.0,15353.0,14350.0,1.0698954703832753,2023
2022,20230101_38017_D01_S005,38017_D01_S005,Granadilla de Abona,1,5,33046.0,12254.0,16450.0,15400.0,1.0681818181818181,2023
2022,20230101_38017_D01_S006,38017_D01_S006,Granadilla de Abona,1,6,31958.0,12238.0,16113.0,14350.0,1.1228571428571428,2023
2022,20230101_38017_D01_S007,38017_D01_S007,Granadilla de Abona,1,7,33466.0,14836.0,17851.0,15050.0,1.1861129568106312,2023
2022,20230101_38017_D01_S008,38017_D01_S008,Granadilla de Abona,1,8,31276.0,10618.0,14449.0,13650.0,1.0585347985347986,2023
2022,20230101_38017_D01_S009,38017_D01_S009,Granadilla de Abona,1,9,37932.0,12744.0,17221.0,15750.0,1.0933968253968254,2023
2022,20230101_38017_D01_S010,38017_D01_S010,Granadilla de Abona,1,10,32646.0,13453.0,17025.0,14350.0,1.1864111498257839,2023
2022,20230101_38017_D01_S011,38017_D01_S011,Granadilla de Abona,1,11,33043.0,10042.0,14210.0,12950.0,1.0972972972972972,2023
2022,20230101_38017_D01_S012,38017_D01_S012,Granadilla de Abona,1,12,39017.0,12658.0,17665.0,16450.0,1.0738601823708207,2023
2022,20230101_38017_D01_S013,38017_D01_S013,Granadilla de Abona,1,13,31656.0,10341.0,14441.0,13650.0,1.057948717948718,2023
2022,20230101_38017_D01_S014,38017_D01_S014,Granadilla de Abona,1,14,35776.0,16310.0,19634.0,15750.0,1.2466031746031747,2023
2022,20230101_38017_D01_S015,38017_D01_S015,Granadilla de Abona,1,15,29833.0,9825.0,13595.0,12950.0,1.0498069498069498,2023
2022,20230101_38017_D01_S016,38017_D01_S016,Granadilla de Abona,1,16,41566.0,14035.0,18072.0,15750.0,1.1474285714285715,2023
2022,20230101_38017_D01_S017,38017_D01_S017,Granadilla de Abona,1,17,39385.0,11990.0,16612.0,15050.0,1.1037873754152825,2023
2022,20230101_38017_D01_S018,38017_D01_S018,Granadilla de Abona,1,18,46701.0,18041.0,22254.0,18550.0,1.199676549865229,2023
2022,20230101_38017_D01_S019,38017_D01_S019,Granadilla de Abona,1,19,31890.0,10857.0,14937.0,13650.0,1.0942857142857143,2023
2022,20230101_38017_D01_S020,38017_D01_S020,Granadilla de Abona,1,20,32763.0,10526.0,14427.0,12950.0,1.114054054054054,2023
2022,20230101_38017_D01_S021,38017_D01_S021,Granadilla de Abona,1,21,30015.0,12664.0,16264.0,13650.0,1.1915018315018315,2023
2022,20230101_38017_D01_S022,38017_D01_S022,Granadilla de Abona,1,22,38760.0,11633.0,16343.0,15750.0,1.0376507936507937,2023
2022,20230101_38017_D01_S023,38017_D01_S023,Granadilla de Abona,1,23,31767.0,10062.0,14005.0,12950.0,1.0814671814671815,2023
2022,20230101_38017_D01_S024,38017_D01_S024,Granadilla de Abona,1,24,30872.0,9783.0,13900.0,12950.0,1.0733590733590734,2023
2022,20230101_38017_D01_S025,38017_D01_S025,Granadilla de Abona,1,25,28919.0,9459.0,13166.0,12250.0,1.0747755102040817,2023
2022,20230101_38017_D01_S026,38017_D01_S026,Granadilla de Abona,1,26,35370.0,10847.0,15085.0,13650.0,1.1051282051282052,2023
2022,20230101_38017_D01_S027,38017_D01_S027,Granadilla de Abona,1,27,54220.0,19138.0,23998.0,19950.0,1.202907268170426,2023
2022,20230101_38018_D01_S001,38018_D01_S001,La Guancha,1,1,34883.0,12948.0,17456.0,17150.0,1.0178425655976677,2023
2022,20230101_38018_D01_S002,38018_D01_S002,La Guancha,1,2,32910.0,11761.0,16310.0,15050.0,1.083720930232558,2023
2022,20230101_38018_D01_S003,38018_D01_S003,La Guancha,1,3,33921.0,12092.0,16490.0,15050.0,1.0956810631229237,2023
2022,20230101_38019_D01_S001,38019_D01_S001,Guía de Isora,1,1,35104.0,12589.0,17018.0,15050.0,1.130764119601329,2023
2022,20230101_38019_D01_S002,38019_D01_S002,Guía de Isora,1,2,34859.0,11250.0,15919.0,14350.0,1.1093379790940767,2023
2022,20230101_38019_D01_S003,38019_D01_S003,Guía de Isora,1,3,33491.0,12318.0,16936.0,15750.0,1.0753015873015872,2023
2022,20230101_38019_D01_S004,38019_D01_S004,Guía de Isora,1,4,36730.0,12344.0,17302.0,16450.0,1.0517933130699089,2023
2022,20230101_38019_D01_S005,38019_D01_S005,Guía de Isora,1,5,32041.0,11211.0,15106.0,14350.0,1.0526829268292683,2023
2022,20230101_38019_D01_S007,38019_D01_S007,Guía de Isora,1,7,34793.0,11171.0,15628.0,15050.0,1.038405315614618,2023
2022,20230101_38019_D01_S008,38019_D01_S008,Guía de Isora,1,8,34156.0,13140.0,17369.0,15050.0,1.1540863787375415,2023
2022,20230101_38019_D01_S009,38019_D01_S009,Guía de Isora,1,9,30955.0,12052.0,15928.0,15050.0,1.0583388704318937,2023
2022,20230101_38019_D01_S010,38019_D01_S010,Guía de Isora,1,10,32357.0,12023.0,16321.0,15050.0,1.084451827242525,2023
2022,20230101_38019_D01_S011,38019_D01_S011,Guía de Isora,1,11,34176.0,11647.0,16053.0,15050.0,1.0666445182724253,2023
2022,20230101_38020_D01_S001,38020_D01_S001,Güímar,1,1,41521.0,14995.0,19628.0,17150.0,1.1444897959183673,2023
2022,20230101_38020_D01_S002,38020_D01_S002,Güímar,1,2,37082.0,12777.0,17672.0,15750.0,1.122031746031746,2023
2022,20230101_38020_D01_S003,38020_D01_S003,Güímar,1,3,40493.0,14781.0,19107.0,17150.0,1.1141107871720117,2023
2022,20230101_38020_D01_S004,38020_D01_S004,Güímar,1,4,43290.0,14158.0,19011.0,16450.0,1.1556838905775075,2023
2022,20230101_38020_D01_S005,38020_D01_S005,Güímar,1,5,35169.0,12223.0,16484.0,14350.0,1.1487108013937282,2023
2022,20230101_38020_D01_S006,38020_D01_S006,Güímar,1,6,34634.0,11928.0,16352.0,15050.0,1.0865116279069766,2023
2022,20230101_38020_D01_S007,38020_D01_S007,Güímar,1,7,35207.0,15102.0,18612.0,16450.0,1.1314285714285715,2023
2022,20230101_38020_D01_S008,38020_D01_S008,Güímar,1,8,34533.0,11570.0,16042.0,15050.0,1.0659136212624585,2023
2022,20230101_38020_D01_S009,38020_D01_S009,Güímar,1,9,26053.0,9370.0,13133.0,12250.0,1.0720816326530613,2023
2022,20230101_38020_D01_S010,38020_D01_S010,Güímar,1,10,50951.0,16045.0,21184.0,19250.0,1.1004675324675324,2023
2022,20230101_38020_D01_S011,38020_D01_S011,Güímar,1,11,35861.0,14206.0,18472.0,17150.0,1.0770845481049562,2023
2022,20230101_38020_D01_S012,38020_D01_S012,Güímar,1,12,40147.0,18212.0,21545.0,20650.0,1.0433414043583535,2023
2022,20230101_38020_D02_S001,38020_D02_S001,Güímar,2,1,40396.0,13558.0,18252.0,16450.0,1.1095440729483284,2023
2022,20230101_38020_D02_S002,38020_D02_S002,Güímar,2,2,35369.0,13083.0,17273.0,15050.0,1.1477076411960132,2023
2022,20230101_38020_D03_S001,38020_D03_S001,Güímar,3,1,31861.0,12665.0,16574.0,15050.0,1.1012624584717607,2023
2022,20230101_38020_D03_S002,38020_D03_S002,Güímar,3,2,30321.0,12574.0,16154.0,15050.0,1.0733554817275748,2023
2022,20230101_38021_D01_S001,38021_D01_S001,Hermigua,1,1,33814.0,13698.0,18557.0,16450.0,1.1280851063829787,2023
2022,20230101_38021_D02_S001,38021_D02_S001,Hermigua,2,1,34197.0,14187.0,18283.0,16450.0,1.1114285714285714,2023
2022,20230101_38022_D01_S001,38022_D01_S001,Icod de los Vinos,1,1,39179.0,14109.0,18638.0,15050.0,1.238405315614618,2023
2022,20230101_38022_D01_S002,38022_D01_S002,Icod de los Vinos,1,2,34651.0,13371.0,17014.0,15050.0,1.130498338870432,2023
2022,20230101_38022_D01_S003,38022_D01_S003,Icod de los Vinos,1,3,35556.0,15005.0,18622.0,15750.0,1.1823492063492063,2023
2022,20230101_38022_D01_S004,38022_D01_S004,Icod de los Vinos,1,4,32618.0,13218.0,16952.0,13650.0,1.2419047619047618,2023
2022,20230101_38022_D01_S005,38022_D01_S005,Icod de los Vinos,1,5,33131.0,11953.0,16031.0,12950.0,1.237915057915058,2023
2022,20230101_38022_D01_S006,38022_D01_S006,Icod de los Vinos,1,6,35514.0,13484.0,17500.0,15750.0,1.1111111111111112,2023
2022,20230101_38022_D02_S001,38022_D02_S001,Icod de los Vinos,2,1,26156.0,9441.0,13378.0,12250.0,1.0920816326530611,2023
2022,20230101_38022_D02_S002,38022_D02_S002,Icod de los Vinos,2,2,28613.0,10030.0,14360.0,13650.0,1.052014652014652,2023
2022,20230101_38022_D03_S001,38022_D03_S001,Icod de los Vinos,3,1,30094.0,10765.0,14893.0,13650.0,1.091062271062271,2023
2022,20230101_38022_D03_S002,38022_D03_S002,Icod de los Vinos,3,2,31217.0,10880.0,15140.0,13650.0,1.1091575091575092,2023
2022,20230101_38022_D03_S003,38022_D03_S003,Icod de los Vinos,3,3,26334.0,9743.0,13760.0,12950.0,1.0625482625482625,2023
2022,20230101_38022_D03_S004,38022_D03_S004,Icod de los Vinos,3,4,29308.0,10653.0,14522.0,13650.0,1.0638827838827838,2023
2022,20230101_38022_D04_S001,38022_D04_S001,Icod de los Vinos,4,1,33799.0,11045.0,15552.0,13650.0,1.1393406593406594,2023
2022,20230101_38022_D04_S002,38022_D04_S002,Icod de los Vinos,4,2,31994.0,11689.0,15909.0,15050.0,1.0570764119601328,2023
2022,20230101_38022_D04_S003,38022_D04_S003,Icod de los Vinos,4,3,29032.0,10313.0,14155.0,12950.0,1.093050193050193,2023
2022,20230101_38022_D04_S004,38022_D04_S004,Icod de los Vinos,4,4,32808.0,11366.0,15792.0,15050.0,1.0493023255813954,2023
2022,20230101_38022_D05_S001,38022_D05_S001,Icod de los Vinos,5,1,23537.0,11027.0,14247.0,12250.0,1.1630204081632654,2023
2022,20230101_38022_D05_S002,38022_D05_S002,Icod de los Vinos,5,2,31775.0,10960.0,15045.0,13650.0,1.1021978021978023,2023
2022,20230101_38023_D01_S001,38023_D01_S001,San Cristóbal de La Laguna,1,1,61184.0,23253.0,27892.0,25550.0,1.0916634050880627,2023
2022,20230101_38023_D01_S002,38023_D01_S002,San Cristóbal de La Laguna,1,2,33392.0,15926.0,19071.0,16450.0,1.1593313069908815,2023
2022,20230101_38023_D01_S003,38023_D01_S003,San Cristóbal de La Laguna,1,3,43755.0,17454.0,21696.0,19950.0,1.087518796992481,2023
2022,20230101_38023_D01_S004,38023_D01_S004,San Cristóbal de La Laguna,1,4,30780.0,10971.0,14969.0,12950.0,1.155907335907336,2023
2022,20230101_38023_D01_S005,38023_D01_S005,San Cristóbal de La Laguna,1,5,54724.0,20250.0,25103.0,20650.0,1.2156416464891042,2023
2022,20230101_38023_D01_S006,38023_D01_S006,San Cristóbal de La Laguna,1,6,47197.0,17510.0,22023.0,20650.0,1.0664891041162228,2023
2022,20230101_38023_D01_S007,38023_D01_S007,San Cristóbal de La Laguna,1,7,41738.0,17007.0,20860.0,18550.0,1.1245283018867924,2023
2022,20230101_38023_D01_S008,38023_D01_S008,San Cristóbal de La Laguna,1,8,40359.0,16144.0,19714.0,17150.0,1.1495043731778425,2023
2022,20230101_38023_D01_S009,38023_D01_S009,San Cristóbal de La Laguna,1,9,50392.0,16866.0,21802.0,19950.0,1.0928320802005012,2023
2022,20230101_38023_D01_S010,38023_D01_S010,San Cristóbal de La Laguna,1,10,54651.0,18350.0,23324.0,22050.0,1.0577777777777777,2023
2022,20230101_38023_D01_S011,38023_D01_S011,San Cristóbal de La Laguna,1,11,39342.0,15070.0,18822.0,16450.0,1.1441945288753799,2023
2022,20230101_38023_D01_S012,38023_D01_S012,San Cristóbal de La Laguna,1,12,28842.0,14089.0,17261.0,15050.0,1.1469102990033222,2023
2022,20230101_38023_D01_S013,38023_D01_S013,San Cristóbal de La Laguna,1,13,58644.0,22685.0,26812.0,23450.0,1.143368869936034,2023
2022,20230101_38023_D01_S014,38023_D01_S014,San Cristóbal de La Laguna,1,14,67974.0,21815.0,27523.0,22050.0,1.2482086167800452,2023
2022,20230101_38023_D01_S015,38023_D01_S015,San Cristóbal de La Laguna,1,15,92168.0,29923.0,35989.0,32550.0,1.105652841781874,2023
2022,20230101_38023_D01_S016,38023_D01_S016,San Cristóbal de La Laguna,1,16,58915.0,23683.0,27768.0,24850.0,1.117424547283702,2023
2022,20230101_38023_D01_S017,38023_D01_S017,San Cristóbal de La Laguna,1,17,49170.0,21603.0,25163.0,24150.0,1.0419461697722567,2023
2022,20230101_38023_D01_S018,38023_D01_S018,San Cristóbal de La Laguna,1,18,34065.0,12768.0,16988.0,15050.0,1.1287707641196014,2023
2022,20230101_38023_D01_S019,38023_D01_S019,San Cristóbal de La Laguna,1,19,50179.0,22224.0,26004.0,23800.0,1.0926050420168067,2023
2022,20230101_38023_D01_S020,38023_D01_S020,San Cristóbal de La Laguna,1,20,44894.0,20624.0,24010.0,21350.0,1.1245901639344262,2023
2022,20230101_38023_D01_S021,38023_D01_S021,San Cristóbal de La Laguna,1,21,45360.0,19398.0,23105.0,21350.0,1.0822014051522248,2023
2022,20230101_38023_D01_S022,38023_D01_S022,San Cristóbal de La Laguna,1,22,37681.0,15131.0,19111.0,17150.0,1.1143440233236153,2023
2022,20230101_38023_D01_S023,38023_D01_S023,San Cristóbal de La Laguna,1,23,39675.0,19466.0,22359.0,20650.0,1.0827602905569007,2023
2022,20230101_38023_D01_S024,38023_D01_S024,San Cristóbal de La Laguna,1,24,29560.0,11017.0,14950.0,14350.0,1.0418118466898956,2023
2022,20230101_38023_D01_S025,38023_D01_S025,San Cristóbal de La Laguna,1,25,43031.0,14715.0,19263.0,17150.0,1.1232069970845482,2023
2022,20230101_38023_D01_S026,38023_D01_S026,San Cristóbal de La Laguna,1,26,55084.0,23594.0,27299.0,24150.0,1.1303933747412007,2023
2022,20230101_38023_D01_S027,38023_D01_S027,San Cristóbal de La Laguna,1,27,37913.0,14973.0,18733.0,16450.0,1.1387841945288755,2023
2022,20230101_38023_D01_S028,38023_D01_S028,San Cristóbal de La Laguna,1,28,51551.0,20715.0,24549.0,23450.0,1.046865671641791,2023
2022,20230101_38023_D01_S029,38023_D01_S029,San Cristóbal de La Laguna,1,29,55566.0,22624.0,27003.0,24850.0,1.0866398390342051,2023
2022,20230101_38023_D01_S030,38023_D01_S030,San Cristóbal de La Laguna,1,30,91610.0,28196.0,34176.0,29750.0,1.1487731092436975,2023
2022,20230101_38023_D01_S031,38023_D01_S031,San Cristóbal de La Laguna,1,31,77192.0,26226.0,32098.0,29750.0,1.0789243697478992,2023
2022,20230101_38023_D01_S032,38023_D01_S032,San Cristóbal de La Laguna,1,32,30461.0,11886.0,15482.0,13650.0,1.1342124542124543,2023
2022,20230101_38023_D01_S033,38023_D01_S033,San Cristóbal de La Laguna,1,33,52222.0,19397.0,24149.0,20650.0,1.1694430992736078,2023
2022,20230101_38023_D02_S001,38023_D02_S001,San Cristóbal de La Laguna,2,1,29798.0,11332.0,14661.0,12250.0,1.1968163265306122,2023
2022,20230101_38023_D02_S002,38023_D02_S002,San Cristóbal de La Laguna,2,2,28006.0,10991.0,14321.0,12950.0,1.1058687258687259,2023
2022,20230101_38023_D02_S003,38023_D02_S003,San Cristóbal de La Laguna,2,3,39365.0,15788.0,19668.0,18550.0,1.0602695417789758,2023
2022,20230101_38023_D02_S004,38023_D02_S004,San Cristóbal de La Laguna,2,4,32894.0,12530.0,16010.0,14350.0,1.1156794425087109,2023
2022,20230101_38023_D02_S005,38023_D02_S005,San Cristóbal de La Laguna,2,5,35646.0,14183.0,17911.0,15750.0,1.137206349206349,2023
2022,20230101_38023_D02_S006,38023_D02_S006,San Cristóbal de La Laguna,2,6,41083.0,15574.0,19982.0,17150.0,1.165131195335277,2023
2022,20230101_38023_D02_S007,38023_D02_S007,San Cristóbal de La Laguna,2,7,31835.0,12383.0,16040.0,15050.0,1.06578073089701,2023
2022,20230101_38023_D02_S008,38023_D02_S008,San Cristóbal de La Laguna,2,8,28300.0,10560.0,14117.0,12250.0,1.152408163265306,2023
2022,20230101_38023_D02_S009,38023_D02_S009,San Cristóbal de La Laguna,2,9,30521.0,11787.0,15630.0,14350.0,1.0891986062717771,2023
2022,20230101_38023_D02_S010,38023_D02_S010,San Cristóbal de La Laguna,2,10,28712.0,10752.0,14365.0,12950.0,1.1092664092664093,2023
